Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average,is_seismic
19.32075471698113,1.0152146524561663e-16,5.515843847077274e-29,0.8213843061885635,0.0,1.0152146524561663e-16,-1.0152146524561663e-16,1.0152146524561663e-16,0
53.13207547169812,-1.1027721221568676e-15,4.0444680384234055e-27,0.8481879391821222,0.0,2.479849239215572e-15,-3.481099896126823e-15,-5.006253284556255e-16,0
86.94339622641509,2.831765991452394e-16,1.2344699853468032e-25,0.8172307685880561,0.0,2.396963589777465e-15,-2.875679628288139e-15,-2.3935801925533717e-16,0
120.75471698113208,-6.330874793398211e-15,5.196536122793041e-25,0.8011646876906726,0.0,9.113072067926661e-15,-1.2637546493508772e-14,-1.7622372127910557e-15,0
154.56603773584905,-6.115087574320324e-15,3.678262516091304e-24,0.831777840792793,0.0,8.991527720597787e-15,-1.4257142290791602e-14,-2.6328072850969088e-15,0
188.377358490566,1.242531806791988e-14,7.474605494557199e-24,0.781501572600266,0.0,2.3773369706676734e-14,-2.4019609159198296e-14,-1.231197262607781e-16,0
222.18867924528303,1.0863710601110512e-14,1.442329288653242e-23,0.8522174500896021,0.0,2.7659244502737612e-14,-2.4766389576010233e-14,1.446427463363692e-15,0
256.0,4.474848784488939e-14,4.19528061707087e-23,0.827294785065803,0.0,6.568223738257058e-14,-5.1963867360461766e-14,6.8591850110544036e-15,0
289.811320754717,-2.053624654470126e-13,8.086990492568894e-23,0.8453721363166847,0.0,2.369114012603335e-13,-2.7035339800668405e-13,-1.6720998373175262e-14,0
323.62264150943395,2.0088954864297687e-13,9.294647089957478e-23,0.8222996944225103,0.0,3.444377031160148e-13,-3.343575904591348e-13,5.040056328439953e-15,0
357.4339622641509,-1.3160630470385499e-13,1.7414137708910134e-22,0.805229577237214,0.0,3.454147098201276e-13,-3.601793900782105e-13,-7.382340129041409e-15,0
391.245283018868,5.738913659957473e-14,3.0036229390324075e-22,0.7844471835098354,0.0,3.4070090665158273e-13,-3.4467034078822946e-13,-1.9847170683233974e-15,0
425.0566037735849,7.106314235261136e-15,4.041525724880444e-22,0.7962574233899178,0.0,3.26929759868581e-13,-3.295005738046764e-13,-1.285406968047664e-15,0
458.8679245283019,3.0220235999637393e-14,8.566377043660232e-22,0.8534352999744049,0.0,3.176780714065738e-13,-3.1574807920442844e-13,9.649961010726968e-16,0
492.6792452830189,4.168753069157616e-13,1.259648456516808e-21,0.79729462511993,0.0,5.128519379864871e-13,-4.554672376757166e-13,2.869235015538529e-14,0
526.4905660377359,-3.499835522221824e-13,1.400505831116461e-21,0.7999521520169735,0.0,5.782356019786053e-13,-5.681853894650305e-13,5.0251062567873095e-15,0
560.3018867924528,-8.309945146323597e-13,2.594130095827066e-21,0.8509386652590359,0.0,8.567772821272309e-13,-9.450823191300265e-13,-4.4152518501397815e-14,0
594.1132075471698,6.981113113889234e-13,2.9140921312504066e-21,0.8220761577749103,0.0,1.0642698351147164e-12,-1.0701011132408098e-12,-2.915639063046638e-15,0
627.9245283018868,4.90850992889673e-13,4.46834545126338e-21,0.8854464935099484,0.0,1.133389076462516e-12,-1.0872449196462178e-12,2.3072078408149133e-14,0
661.7358490566038,2.853533214129552e-13,3.4266827922732626e-21,0.8140908435803121,0.0,1.1362107707954726e-12,-1.0638384896786937e-12,3.6186140558389445e-14,0
695.5471698113207,-1.3487858269615625e-12,3.1661894921376536e-21,0.7980642373426133,0.0,1.4763794321070337e-12,-1.5359092431350125e-12,-2.976490551398921e-14,0
729.3584905660377,6.106401178586457e-13,5.248457131131689e-21,0.8184668406958876,0.0,1.544921923320228e-12,-1.5462330958597849e-12,-6.555862697785358e-16,0
763.1698113207547,-6.437878307305653e-13,3.844874008387062e-21,0.8192345840543277,0.0,1.5526868862753526e-12,-1.6099226018115e-12,-2.861785776807361e-14,0
