Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average,is_seismic
19.32075471698113,2.3580757707047497e-16,5.413219805151382e-29,0.9123896112866812,0.0,2.3580757707047497e-16,-2.3580757707047497e-16,2.3580757707047497e-16,0
53.13207547169812,2.3774311329784206e-16,2.6695441986713423e-27,0.8335496861362696,0.0,2.4156555295477083e-16,2.319851374135462e-16,2.367753451841585e-16,0
86.94339622641509,-3.0455967246104303e-15,5.713657664502256e-26,0.810662598779522,0.0,5.7754265800619736e-15,-7.490123936223383e-15,-8.573486780807044e-16,0
120.75471698113208,-1.7722860693577175e-16,4.287699065959247e-25,0.8299771666449834,0.0,4.857565338235832e-15,-6.232202658824774e-15,-6.873186602944714e-16,0
154.56603773584905,8.29289451593288e-15,1.5312323301199452e-24,0.7933631125862296,0.0,1.5962601051645894e-14,-1.3745153101743895e-14,1.1087239749509992e-15,0
188.377358490566,-1.2496297699993348e-14,8.87817802528823e-24,0.8040595050667315,0.0,2.2387254420620652e-14,-2.47048136957001e-14,-1.1587796375397254e-15,0
222.18867924528303,-4.770000995618977e-16,1.736932547098311e-23,0.8156561504310688,0.0,2.0452021185171153e-14,-2.2574786306542647e-14,-1.0613825606857501e-15,0
256.0,3.2507799654832238e-15,3.250742507589916e-23,0.7608486502656455,0.0,2.009757150290709e-14,-2.1142295992736357e-14,-5.2236224491462835e-16,0
289.811320754717,1.1104712359549105e-13,9.227898956766536e-23,0.8563434076204509,0.0,1.4345997989701218e-13,-1.1971148531119576e-13,1.1874247292908222e-14,0
323.62264150943395,-8.801827191782227e-14,1.1957838053709568e-22,0.8273051373759739,0.0,1.6806146530046069e-13,-1.6429147455679035e-13,1.8849953718351738e-15,0
357.4339622641509,-1.3084207928608684e-13,1.5898135017295491e-22,0.823425080973761,0.0,2.0070158046773442e-13,-2.2106378511641354e-13,-1.0181102324339552e-14,0
391.245283018868,-1.1713991391887036e-13,3.920476489757497e-22,0.8277077503839192,0.0,2.091756052069701e-13,-2.473642784547377e-13,-1.9094336623883782e-14,0
425.0566037735849,1.78394357848853e-13,4.567751200180911e-22,0.8098384816365584,0.0,2.8681446239618325e-13,-2.9462025957122205e-13,-3.902898587519417e-15,0
458.8679245283019,5.075744003045274e-14,6.61638084581161e-22,0.8440713188849407,0.0,2.839549142457887e-13,-2.839520916182601e-13,1.4113137643089257e-18,0
492.6792452830189,2.345545186103236e-13,1.5387799528443856e-21,0.8358442890991601,0.0,3.617587594166296e-13,-3.3048218914955977e-13,1.5638285133534928e-14,0
526.4905660377359,6.279306511871541e-14,1.9392822852849748e-21,0.8305996556648492,0.0,3.555055985187562e-13,-3.183346807535388e-13,1.8585458882608703e-14,0
560.3018867924528,3.4995597147059475e-14,1.3416844192564484e-21,0.9187579366771692,0.0,3.460695673580859e-13,-3.069680450911685e-13,1.955076113345875e-14,0
594.1132075471698,-7.690472684592644e-13,2.8753018069616413e-21,0.8054223040086619,0.0,6.993222634746017e-13,-7.478427444957646e-13,-2.4260240510581414e-14,0
