Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average,is_seismic
19.32075471698113,-1.0228439389030647e-16,3.3707213286042285e-29,0.8378794339737771,0.0,-1.0228439389030647e-16,1.0228439389030647e-16,-1.0228439389030647e-16,0
53.13207547169812,1.498284713621535e-16,2.250807897336048e-27,0.8507146404095972,0.0,6.477195469912702e-16,-6.001754695194232e-16,2.3772038735923528e-17,0
86.94339622641509,2.899843700164296e-15,3.621786056396969e-26,0.8683932945578435,0.0,6.8109378422729676e-15,-4.8460126571822065e-15,9.82462592545381e-16,0
120.75471698113208,-4.973326421221744e-15,2.9178378799031197e-25,0.8407890240857163,0.0,1.0951204812881348e-14,-1.1964174134674147e-14,-5.064846608964003e-16,0
154.56603773584905,-4.633007511541295e-15,1.3519752934197608e-24,0.828144223404099,0.0,1.0507892082613496e-14,-1.3171470544664251e-14,-1.3317892310253792e-15,0
188.377358490566,2.0240815767781973e-14,2.7428032396592412e-24,0.8718719463864101,0.0,3.4856400818062605e-14,-3.032911094717757e-14,2.263644935442513e-15,0
222.18867924528303,-1.5349006702410167e-14,3.2613904339413267e-24,0.8878210001602886,0.0,3.7537754291829194e-14,-3.804265060318779e-14,-2.5244815567929856e-16,0
256.0,2.1286237880372331e-16,5.7046823059137125e-24,0.923308761589135,0.0,3.479738235159982e-14,-3.518595102933767e-14,-1.942843388689208e-16,0
289.811320754717,-2.2796440953054988e-15,5.058145958583321e-24,0.8514271455311706,0.0,3.239600993400169e-14,-3.3247991890947665e-14,-4.25990978472985e-16,0
323.62264150943395,-4.099787004866071e-15,7.770018599167928e-25,1.0093751627392482,0.0,3.041751057042408e-14,-3.2004251732648666e-14,-7.933705811122937e-16,0
357.4339622641509,1.6654906857166652e-14,1.8857941268977843e-24,1.1067680225882377,0.0,3.566037585033624e-14,-3.4074702932873755e-14,7.928364587312465e-16,0
391.245283018868,-1.47085106481176e-15,4.464451421922784e-24,0.95115319590157,0.0,3.39276716407932e-14,-3.271927997725454e-14,6.041958317693293e-16,0
425.0566037735849,2.0203669724889436e-14,2.45872401269767e-23,0.9270261535021074,0.0,3.925876804121262e-14,-3.5035072701809333e-14,2.111847669701645e-15,0
458.8679245283019,-3.1216504949461743e-13,1.034874619053244e-22,0.9136487408855828,0.0,2.758010843151339e-13,-3.164740885706333e-13,-2.0336502127749716e-14,0
492.6792452830189,2.370787779221938e-13,1.603571904720903e-22,0.8874191768614104,0.0,3.6499274347939664e-13,-3.7134371039490363e-13,-3.1754834577534786e-15,0
526.4905660377359,4.7595469424700165e-14,1.8031430958835064e-22,0.8866638142211871,0.0,3.584455551584478e-13,-3.584501529636481e-13,-2.298902600126425e-18,0
560.3018867924528,-4.63363049501415e-13,9.396698434007077e-22,0.8983659147246792,0.0,4.973049569390116e-13,-5.518225842264254e-13,-2.725881364370688e-14,0
594.1132075471698,7.497294284351473e-13,2.0668975125184527e-21,0.8787578960517917,0.0,8.343444525094756e-13,-8.025300528992389e-13,1.5907199805118355e-14,0
627.9245283018868,-1.2931734452009382e-13,1.5527664632855172e-21,0.8268163094081679,0.0,8.121442898211826e-13,-7.956166843504419e-13,8.263802735370347e-15,0
661.7358490566038,-1.8726731261924245e-13,1.4221449800247077e-21,0.8854006915640888,0.0,7.957509499241004e-13,-7.987764559888209e-13,-1.5127530323602922e-15,0
695.5471698113207,6.282826925176812e-14,7.520334922842302e-22,0.8781622873297608,0.0,7.801799035211882e-13,-7.770776931778964e-13,1.551105171645823e-15,0
729.3584905660377,-8.88959344174554e-14,7.377030143106026e-22,0.9372477839633496,0.0,7.602952308799567e-13,-7.654154786811287e-13,-2.560123900586051e-15,0
