Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average,is_seismic
19.32075471698113,-6.4664418651039086e-18,7.798067000097819e-30,0.840608188551468,0.0,-6.4664418651039086e-18,6.4664418651039086e-18,-6.4664418651039086e-18,0
53.13207547169812,3.519826911743821e-16,1.1106102878620383e-27,0.823419036957733,0.0,1.0598744690439473e-15,-7.143582197346693e-16,1.727581246546391e-16,0
86.94339622641509,-1.0095997204585942e-15,1.928353954649539e-26,0.9041104463671972,0.0,2.2488342817774802e-15,-2.6915565958770245e-15,-2.2136115704977199e-16,0
120.75471698113208,6.773015292466186e-16,1.812680291365692e-25,0.8586636890462873,0.0,2.5608754074896568e-15,-2.5542663784410056e-15,3.3045145243256506e-18,0
154.56603773584905,3.4088815296374238e-15,5.534758251699074e-25,0.9606983304276318,0.0,6.456842799559393e-15,-5.088002964465501e-15,6.844199175469454e-16,0
188.377358490566,-8.045581281714895e-15,9.778227449166971e-25,0.8445369178086408,0.0,1.2729718714126091e-14,-1.4270879278786146e-14,-7.70580282330028e-16,0
222.18867924528303,4.3118871467819834e-14,9.20312911306364e-24,0.8737437671015778,0.0,6.485318443628883e-14,-5.38545016437632e-14,5.499341396262808e-15,0
256.0,-9.035686069963693e-15,3.5868294385368215e-23,0.8598335429135765,0.0,6.150212164318005e-14,-5.4137195717211064e-14,3.682462962984496e-15,0
289.811320754717,-6.023762397998938e-14,9.14824889075237e-23,0.843622932722693,0.0,8.870200367831515e-14,-9.554154151745145e-14,-3.419768919568156e-15,0
323.62264150943395,5.418265985320478e-14,1.38189495550678e-22,0.852735309928515,0.0,1.100812929495885e-13,-1.0540034503417025e-13,2.340473957709137e-15,0
357.4339622641509,-2.2139802910232085e-13,2.6822321467780737e-22,0.8463389334075752,0.0,2.3928393014327365e-13,-2.752827100569517e-13,-1.7999389956839042e-14,0
391.245283018868,3.3296539458622676e-14,2.409977569423111e-22,0.8269102331777906,0.0,2.370004126314401e-13,-2.644498709758746e-13,-1.3724729172217232e-14,0
425.0566037735849,1.107941198418668e-13,4.309398238735582e-22,0.8633647369642126,0.0,2.646192166088308e-13,-2.729119289510985e-13,-4.146356171133847e-15,0
458.8679245283019,6.705580665556627e-14,2.1418431241515227e-22,0.8622681630396141,0.0,2.6761240077749897e-13,-2.6573337557309525e-13,9.395126022018765e-16,0
492.6792452830189,9.045376623559841e-14,2.587962070270264e-22,0.9121535385002574,0.0,2.7631131502423753e-13,-2.624970560020475e-13,6.9071295110949776e-15,0
526.4905660377359,-1.0679749586256133e-13,4.838154040499838e-23,0.967256814684805,0.0,2.784376460941482e-13,-2.788364652436652e-13,-1.9940957475854062e-16,0
560.3018867924528,4.274326255367395e-15,8.579097632830687e-24,1.0215600388399937,0.0,2.6987964751584814e-13,-2.6975214480299745e-13,6.375135642533792e-17,0
594.1132075471698,-9.367723284903309e-14,3.221097423424688e-23,0.9839115617279532,0.0,2.6780009533896204e-13,-2.780882575378289e-13,-5.144081099433463e-15,0
627.9245283018868,-2.589295052206776e-13,1.1294801995467037e-21,0.860868689466227,0.0,3.159914057881756e-13,-3.5299382315769983e-13,-1.85012086847621e-14,0
661.7358490566038,8.420538445978922e-14,4.24931537493613e-21,0.8373472497592955,0.0,3.219811848849261e-13,-3.487129429399951e-13,-1.3365879027534536e-14,0
695.5471698113207,3.632605372026525e-14,5.336432891643937e-21,0.8362183404402119,0.0,3.180523579171424e-13,-3.400515509486114e-13,-1.0999596515734546e-14,0
729.3584905660377,4.5470466433104217e-13,4.799579513869488e-21,0.8255007665259555,0.0,4.833307068222754e-13,-4.62993148867674e-13,1.0168778977300759e-14,0
763.1698113207547,5.491853389115647e-13,6.016952359061618e-21,0.8286274918424457,0.0,6.40604499713802e-13,-5.733959365475252e-13,3.3604281583138315e-14,0
796.9811320754717,-1.3426346836439554e-12,6.131609926859167e-21,0.8469001041682189,0.0,1.1248149055812666e-12,-1.172292922850581e-12,-2.373900863465725e-14,0
830.7924528301887,8.643414610762798e-13,2.839101832831148e-21,0.8239932030089478,0.0,1.296567076795988e-12,-1.2729986564884277e-12,1.1784210153780222e-14,0
864.6037735849056,-9.373750003988685e-14,7.076260660084449e-21,0.8688108348253994,0.0,1.268632718446103e-12,-1.2531813527688244e-12,7.72568283863918e-15,0
898.4150943396227,6.687581482956724e-13,6.059415892244155e-21,0.8133812652459667,0.0,1.3463579848333153e-12,-1.281941251344405e-12,3.2208366744455224e-14,0
932.2264150943396,-8.773095642006583e-13,3.717853074602757e-21,0.8509478970580713,0.0,1.4227282747280972e-12,-1.4232771077352665e-12,-2.7441650358453827e-16,0
966.0377358490566,1.0834234009030645e-13,1.66668592554455e-21,0.9165231678385404,0.0,1.4026139271756525e-12,-1.3956719493832425e-12,3.4709888962048058e-15,0
999.8490566037736,9.543806088868216e-15,9.207568951472137e-22,0.9184819344770754,0.0,1.378487054149272e-12,-1.3711402218773517e-12,3.673416135960253e-15,0
1033.660377358491,-2.480467801185222e-13,1.8799018941092827e-21,0.87374545917783,0.0,1.3564896373343545e-12,-1.3653828177240133e-12,-4.446590194829503e-15,0
1067.4716981132076,-3.114944516798707e-13,3.064387984786478e-21,0.8710544035922313,0.0,1.3381754804198236e-12,-1.3662591521522977e-12,-1.404183586623704e-14,0
1101.2830188679245,-2.35369235475622e-13,5.155888082705597e-21,0.8391590970851984,0.0,1.3169864619429118e-12,-1.358483915469894e-12,-2.074872676349113e-14,0
1135.0943396226414,2.0594254873791505e-12,6.06463465675664e-21,0.8228797998754576,0.0,1.85546583892094e-12,-1.7746001033807078e-12,4.043286777011597e-14,0
1168.9056603773586,-1.228091279000129e-12,4.4301762334575126e-21,0.8795037124485587,0.0,1.9434303899055912e-12,-1.935051748466516e-12,4.189320719537549e-15,0
1202.7169811320755,-2.0192206947959112e-13,2.6335689326755606e-21,0.9003691632201049,0.0,1.9135786903370535e-12,-1.916650681686819e-12,-1.5359956748826906e-15,0
1236.5283018867924,5.380950378177367e-14,2.106527376023436e-21,0.893762688044667,0.0,1.8885568847303178e-12,-1.888637227460805e-12,-4.017136524332966e-17,0
1270.339622641509,5.584652326780685e-13,2.7891065471185205e-21,0.8717225193468652,0.0,1.9043543257674638e-12,-1.8750396472325136e-12,1.46573392674754e-14,0
1304.1509433962265,-5.727410242425058e-13,2.3190701466451066e-21,0.8971409723628931,0.0,1.893100309098199e-12,-1.8939086235637604e-12,-4.0415723278052855e-16,0
1337.9622641509434,-1.3506836734738538e-13,8.905017381096146e-22,0.958153390664714,0.0,1.866785452364255e-12,-1.874326977335546e-12,-3.7707624856456504e-15,0
1371.7735849056603,1.495030990763873e-13,7.07562085735343e-22,0.9445551942340576,0.0,1.8488930561481374e-12,-1.848957807384695e-12,-3.2375618278992504e-17,0
1405.5849056603774,3.301026753196412e-14,6.290316473992612e-22,0.9971088428056132,0.0,1.8270799092841482e-12,-1.825571201323076e-12,7.543539805363196e-16,0
1439.3962264150944,-3.5892333544067245e-14,6.838849658152652e-22,0.959858488784601,0.0,1.8044607198511692e-12,-1.804656508984264e-12,-9.789456654748411e-17,0
1473.2075471698113,-1.931839563945919e-13,2.200522139753841e-21,0.8959254009463467,0.0,1.781873361056307e-12,-1.790845789363404e-12,-4.4862141535484936e-15,0
1507.0188679245282,1.0568271500361437e-13,4.950832438944616e-21,0.902880759870646,0.0,1.764840584526465e-12,-1.7689166159821325e-12,-2.038015727833764e-15,0
1540.830188679245,1.6366562214107345e-12,1.1770348171404048e-20,0.831050652498525,0.0,1.974615754836123e-12,-1.907444210764026e-12,3.3585772036048157e-14,0
1574.6415094339625,3.6674767578200274e-13,1.6088640312026235e-20,0.8341453755381865,0.0,1.968010083776559e-12,-1.886661437417401e-12,4.0674323179579114e-14,0
1608.4528301886792,-2.680755566636744e-12,1.3620177110525012e-20,0.8467047864041685,0.0,2.3346602400138792e-12,-2.366704505730401e-12,-1.6022132858260945e-14,0
1642.2641509433963,5.020467578455943e-13,1.951770254459475e-21,0.9000688773009233,0.0,2.33499671753678e-12,-2.3458953142449808e-12,-5.449298354100636e-15,0
1676.0754716981132,-5.588333335867616e-14,1.9624411315093787e-21,0.923936916323517,0.0,2.310117336235104e-12,-2.3230332943434885e-12,-6.457979054192147e-15,0
1709.8867924528302,3.2063250940262074e-13,1.3396008637121228e-21,0.968118683300539,0.0,2.29884418505141e-12,-2.298933065181096e-12,-4.4440064842875235e-17,0
1743.698113207547,5.51764237528678e-13,2.4072278728372254e-21,0.9509877638512424,0.0,2.3025086080612734e-12,-2.281374077514285e-12,1.0567265273494062e-14,0
1777.5094339622642,-1.0193672038534705e-12,6.107480517850014e-21,0.9249672181590796,0.0,2.314311846576576e-12,-2.332042767694756e-12,-8.865460559090171e-15,0
1811.320754716981,7.686519017223669e-13,9.559886212551921e-21,0.8444988459052359,0.0,2.3362966641509214e-12,-2.325230645925344e-12,5.533009112788663e-15,0
1845.132075471698,-3.2399281061816135e-13,5.240125698251383e-21,0.7920627391819803,0.0,2.3138543718932118e-12,-2.314771110748761e-12,-4.58369427774064e-16,0
1878.9433962264152,1.146824535343175e-12,2.2063045744239256e-20,0.8018169839521924,0.0,2.3751492696938767e-12,-2.3350916190933198e-12,2.0028825300278598e-14,0
1912.754716981132,-1.657390840685131e-12,1.8164442240829486e-20,0.808390137882441,0.0,2.450733047911064e-12,-2.4695322276959597e-12,-9.399589892447884e-15,0
1946.566037735849,-1.6323771810944097e-13,2.1776187358309384e-20,0.8097481475019327,0.0,2.427429773495159e-12,-2.45153371632202e-12,-1.2051971413430524e-14,0
1980.377358490566,7.134159420603368e-13,1.3759433176405878e-20,0.7904428705323925,0.0,2.441092600573933e-12,-2.440604410740666e-12,2.4409491663332634e-16,0
2014.188679245283,7.821173076442903e-14,1.3414846751835811e-20,0.8534226682502047,0.0,2.421874912729713e-12,-2.41878780170152e-12,1.543555514096588e-15,0
2048.0,8.39241425238431e-13,1.3863782163784838e-20,0.861093347177337,0.0,2.444534058268968e-12,-2.4139814433153877e-12,1.5276307476790593e-14,0
2081.811320754717,-7.797678786818131e-13,5.227676357865721e-21,0.8477833080613479,0.0,2.437497263616581e-12,-2.432591235313277e-12,2.453014151651825e-15,0
2115.622641509434,-2.5139524589929225e-13,7.978762730050058e-21,0.8563541757857773,0.0,2.416343061931918e-12,-2.4194957085508664e-12,-1.576323309474272e-15,0
2149.433962264151,-3.2265105301289693e-13,1.4183219348298422e-20,0.8652463239715376,0.0,2.3961692680834775e-12,-2.4093555000056578e-12,-6.593115961090251e-15,0
2183.245283018868,2.3428810989249278e-12,1.602006255429669e-20,0.8273912781451824,0.0,2.622499410818862e-12,-2.5633941284368575e-12,2.955264119100234e-14,0
2217.056603773585,-7.099370124286223e-13,1.1828453236684043e-20,0.7958383322454834,0.0,2.6109211405251265e-12,-2.5742246355255346e-12,1.8348252499795907e-14,0
2250.867924528302,-1.4047191126634265e-12,1.7921126111412422e-20,0.8303710955372319,0.0,2.640942565646047e-12,-2.6467256834871484e-12,-2.8915589205506977e-15,0
2284.679245283018,2.231411687014026e-13,1.475189779614472e-20,0.8332555530237529,0.0,2.6262154745318856e-12,-2.625350570972341e-12,4.3245177977214495e-16,0
2318.490566037736,-1.0253138008321639e-13,6.303578526329816e-22,0.8523672441308033,0.0,2.6057055470911944e-12,-2.6078251024262296e-12,-1.0597776675175437e-15,0
2352.301886792453,1.9648632256949942e-14,2.4096417246738587e-22,1.0908435391198512,0.0,2.5870573366544305e-12,-2.5885852231344808e-12,-7.63943240025151e-16,0
2386.1132075471696,8.429050263821602e-14,3.3368994190308215e-23,1.0018370805519092,0.0,2.5699472482546497e-12,-2.569079234850806e-12,4.3400670192190757e-16,0
2419.9245283018868,-3.094093598613385e-14,2.781522595322449e-24,0.987260166469037,0.0,2.551384975505808e-12,-2.5513884882877438e-12,-1.7563909677557364e-18,0
2453.735849056604,-4.465545373519828e-15,3.7640653999225056e-22,1.025722822282488,0.0,2.53354457247633e-12,-2.5336703808468287e-12,-6.290418524929096e-17,0
2487.5471698113206,-2.9159123060221764e-13,8.857420588739553e-21,0.8806030165384923,0.0,2.514985840502657e-12,-2.522990792830372e-12,-4.002476163856971e-15,0
2521.3584905660377,4.159901522784179e-13,1.5498064691534754e-20,0.8432545902720626,0.0,2.509258846459445e-12,-2.506063995362032e-12,1.5974255487066941e-15,0
2555.169811320755,-3.674190616573922e-13,2.5985345538448592e-20,0.7962769686616138,0.0,2.492031485590788e-12,-2.498547594683009e-12,-3.2580545461103968e-15,0
2588.981132075472,-1.029730405344481e-12,2.1897040181364382e-20,0.8446370860416534,0.0,2.495813983996598e-12,-2.5289917125900757e-12,-1.6588864296738585e-14,0
2622.7924528301887,3.1871404610982933e-13,1.6946595425217854e-20,0.8346728797196403,0.0,2.4872796202334025e-12,-2.5118598383036343e-12,-1.229010903511592e-14,0
2656.603773584906,4.494774099691418e-13,1.5745892827128802e-20,0.8300160797157695,0.0,2.483698064081587e-12,-2.4965879652150027e-12,-6.444950566707595e-15,0
2690.4150943396226,1.3585472227081876e-12,1.385994009198413e-20,0.8287234954880212,0.0,2.541945955690846e-12,-2.520711052492389e-12,1.0617451599228596e-14,0
2724.22641509434,-2.1349075400824458e-12,1.3031389459550275e-20,0.8631174404315279,0.0,2.634356531428042e-12,-2.66609755395012e-12,-1.5870511261038992e-14,0
