Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average,is_seismic
19.32075471698113,-3.7818636816402256e-17,3.1055632585362665e-29,0.8406689002690834,0.0,-3.7818636816402256e-17,3.7818636816402256e-17,-3.7818636816402256e-17,0
53.13207547169812,-1.287905939781213e-15,1.1198619789262188e-26,0.7947792225139251,0.0,2.4309459432068617e-15,-3.756670519804477e-15,-6.628622882988076e-16,0
86.94339622641509,-7.731824738265142e-16,1.8501941590967778e-25,0.8463513614555989,0.0,1.4993461427235337e-15,-2.8986175096729535e-15,-6.996356834747098e-16,0
120.75471698113208,-3.4412061615265197e-15,3.42372574760412e-25,0.8340386113539844,0.0,3.7376731148086106e-15,-6.507729720783935e-15,-1.3850283029876622e-15,0
154.56603773584905,-3.627757579406718e-15,2.861472966663866e-24,0.8408170672200054,0.0,3.823690830203209e-15,-7.490839146746157e-15,-1.8335741582714736e-15,0
188.377358490566,-9.812262515922824e-15,7.070325106294605e-24,0.8328237121868733,0.0,9.309620491673164e-15,-1.5636331594099896e-14,-3.1633555512133653e-15,0
222.18867924528303,2.3593461354923537e-14,2.3067550122098225e-23,0.8300907947510568,0.0,3.7841282299238376e-14,-3.652318857134027e-14,6.590468639490493e-16,0
256.0,-1.223494383311098e-13,9.389695030987272e-23,0.8163392874066062,0.0,1.4134224930848705e-13,-1.7077627687935365e-13,-1.4717013785433312e-14,0
289.811320754717,6.855922580519356e-14,9.802997976011317e-23,0.8166929550418862,0.0,1.6989095584944053e-13,-1.8081915240016786e-13,-5.4640982753636555e-15,0
323.62264150943395,9.39349819904561e-14,2.0001611107328651e-22,0.8311368597041366,0.0,2.030608358233005e-13,-1.941092163208639e-13,4.4758097512183204e-15,0
357.4339622641509,-1.1454504037249836e-13,2.6597911323011136e-22,0.8879156885741329,0.0,2.2008042763573822e-13,-2.3276896270125004e-13,-6.344267532755924e-15,0
391.245283018868,-2.0398674464983373e-13,6.789792899404276e-22,0.8451159534796243,0.0,2.7126672946526054e-13,-3.1689567738361865e-13,-2.2814473959179072e-14,0
425.0566037735849,-1.079342967573052e-13,1.3011949044060981e-21,0.8148432940243518,0.0,2.640729440837832e-13,-3.227972493556993e-13,-2.9362152635958e-14,0
458.8679245283019,2.022759806825231e-13,9.203675994683908e-22,0.8313837699683935,0.0,3.42753331539618e-13,-3.6838647490889385e-13,-1.2816571684637927e-14,0
492.6792452830189,-1.0316390341679425e-13,1.4552445479563957e-21,0.7944762960748709,0.0,3.333894613463846e-13,-3.710689156132813e-13,-1.8839727133448343e-14,0
526.4905660377359,3.601792184875377e-13,2.2481959530716078e-21,0.8277494102786745,0.0,4.800126238679018e-13,-4.703147099321753e-13,4.8489569678632815e-15,0
560.3018867924528,-9.687122320676156e-13,2.8901027355116148e-21,0.8249296320921277,0.0,8.934443683261545e-13,-9.982830648651905e-13,-5.241934826951784e-14,0
594.1132075471698,1.7599714098623634e-13,5.1320649685513295e-21,0.8538033743634174,0.0,8.970407528259541e-13,-9.764998394476838e-13,-3.9729543310864825e-14,0
627.9245283018868,5.704466812054995e-13,2.921092190578614e-21,0.8727938078517861,0.0,1.0262281441561878e-12,-1.0414581545130369e-12,-7.615005178424594e-15,0
661.7358490566038,1.4489344316278496e-13,3.580705681787706e-21,0.8960100830617612,0.0,1.0133333623510516e-12,-1.0133125278737796e-12,1.0417238635882852e-17,0
695.5471698113207,7.671435458817896e-14,4.568230045256397e-21,0.8739778992684292,0.0,9.93063945712835e-13,-9.857379743451309e-13,3.66298568385222e-15,0
729.3584905660377,-1.0279406053891577e-13,6.273860214903561e-21,0.8428281828776053,0.0,9.676427801940614e-13,-9.699947221193357e-13,-1.175970962637234e-15,0
763.1698113207547,-7.497616092412074e-13,7.605644597509762e-21,0.8341373818636355,0.0,1.0591671222965528e-12,-1.1266134675503984e-12,-3.372317262692289e-14,0
796.9811320754717,2.1135736818056013e-14,7.96825912728616e-21,0.8687072479910201,0.0,1.0381487319620685e-12,-1.1010235014288328e-12,-3.1437384733382104e-14,0
830.7924528301887,9.629240729285734e-13,4.7146849846157844e-21,0.8055902715709791,0.0,1.2656504788047182e-12,-1.248976331658526e-12,8.337073573096116e-15,0
864.6037735849056,-1.1844415665121156e-12,1.548607747857124e-20,0.8354666221535741,0.0,1.4416242272641493e-12,-1.516702283201435e-12,-3.75390279686428e-14,0
898.4150943396227,3.734220080238199e-13,5.612965766259792e-21,0.8363727005488961,0.0,1.4542990230314497e-12,-1.4989355207470714e-12,-2.2318248857810847e-14,0
932.2264150943396,-1.3575921857394179e-12,3.0178874702858465e-20,0.822103752984346,0.0,1.6269573110104069e-12,-1.766970518503286e-12,-7.00066037464397e-14,0
966.0377358490566,2.545818685564009e-12,9.606385297474343e-21,0.7791149559080127,0.0,2.400787614016596e-12,-2.3603990774190988e-12,2.019426829874821e-14,0
999.8490566037736,-8.843458315338269e-13,1.622015634085457e-20,0.8171891631245126,0.0,2.399586151257721e-12,-2.4195002879823962e-12,-9.957068362337632e-15,0
1033.660377358491,-6.595596367554266e-13,1.8574776565007392e-20,0.8972836988585049,0.0,2.373068068110551e-12,-2.4348920479573614e-12,-3.091198992340502e-14,0
1067.4716981132076,6.502603945534189e-13,2.1941321640360318e-20,0.8004354137047922,0.0,2.3925237450045494e-12,-2.411774450821558e-12,-9.625352908504274e-15,0
1101.2830188679245,3.891674028801029e-13,2.1588693539360076e-20,0.8480028910389802,0.0,2.379228878908793e-12,-2.3743103267992192e-12,2.459276054786853e-15,0
1135.0943396226414,-2.125401832230137e-12,1.8310049169756955e-20,0.872116825421663,0.0,2.606181194269724e-12,-2.7264309426474988e-12,-6.012487418888736e-14,0
1168.9056603773586,8.364555480773995e-13,2.2792658049956172e-20,0.8228748348827694,0.0,2.6453133532313395e-12,-2.7143299346224694e-12,-3.4508290695564896e-14,0
