Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average,is_seismic
19.32075471698113,4.994552801971928e-17,2.95941411781682e-29,0.8570609958877703,0.0,4.994552801971928e-17,-4.994552801971928e-17,4.994552801971928e-17,0
53.13207547169812,-1.1417133996893391e-16,1.2242430061756844e-28,1.0432971594614082,0.0,3.7405561994195197e-16,-4.3828143189116655e-16,-3.21129059746073e-17,0
86.94339622641509,5.900471106773031e-17,3.040214785018994e-28,1.0054321303740663,0.0,3.394164659025369e-16,-3.4289719982352646e-16,-1.7403669604947652e-18,0
120.75471698113208,2.7183017011562375e-17,5.961515419513165e-28,0.946061735902898,0.0,2.8860522837345883e-16,-2.776242703084198e-16,5.490479032519519e-18,0
154.56603773584905,-3.4569523888766227e-18,1.8064407047695366e-29,1.007870260831454,0.0,2.4928521346882446e-16,-2.418832279723439e-16,3.700992748240292e-18,0
188.377358490566,-2.884671896400935e-17,1.0382078801642773e-29,0.9562733356847471,0.0,2.2280284112105257e-16,-2.262500928619885e-16,-1.723625870467982e-18,0
222.18867924528303,2.0459327184386112e-17,1.7369560287608424e-28,1.0434026312933875,0.0,2.0849912359279784e-16,-2.0560838874663262e-16,1.4453674230826029e-18,0
256.0,-1.0246231840972294e-17,1.208466669145706e-28,1.0251716143321503,0.0,1.922236231825374e-16,-1.9225578815238596e-16,-1.6082484924259434e-20,0
289.811320754717,6.848049881587866e-18,2.5723122812005486e-27,0.996932573293488,0.0,1.8074860420590543e-16,-1.7925540642764015e-16,7.465988891326434e-19,0
323.62264150943395,-6.62339712731837e-16,3.0237893592598853e-25,0.9591548680201336,0.0,6.877060980181966e-16,-8.188301625641252e-16,-6.556203227296433e-17,0
357.4339622641509,-1.1620514974743694e-16,1.035684178144378e-25,1.0556678316544876,0.0,6.46442560263635e-16,-7.867744643503767e-16,-7.016595204337093e-17,0
391.245283018868,7.462602886546229e-16,4.748331401447327e-25,1.0193092754275352,0.0,1.068981943337663e-15,-1.0732428073080725e-15,-2.1304319852047662e-18,0
425.0566037735849,-2.3905550177678988e-15,8.703018315028046e-25,1.0284992601502958,0.0,2.349324473043058e-15,-2.7210352732877287e-15,-1.858554001223351e-16,0
458.8679245283019,9.024346320994589e-14,4.042057869798744e-23,0.8803799537163326,0.0,9.089732446156164e-14,-7.83505611746537e-14,6.273381643453966e-15,0
492.6792452830189,-1.431411110864821e-13,1.8990866404683557e-22,0.9062165544493171,0.0,1.5405120987894386e-13,-1.614263789560274e-13,-3.68758453854177e-15,0
526.4905660377359,5.91388975787268e-14,2.0788760726575257e-22,0.936994757745559,0.0,1.622415656472061e-13,-1.617634244596311e-13,2.390705937875161e-16,0
560.3018867924528,4.6916701707301735e-14,5.414865199641272e-23,1.0064045146001108,0.0,1.6477024688631416e-13,-1.588006196853845e-13,2.984813600464823e-15,0
594.1132075471698,-1.080395941553588e-14,9.60926749095914e-24,0.993726149375874,0.0,1.5958535733787294e-13,-1.5514781602761e-13,2.2187706551314505e-15,0
627.9245283018868,-4.181950899563143e-14,2.5390844176047932e-23,1.041700385906073,0.0,1.5686858951296238e-13,-1.570666565869903e-13,-9.903353701396445e-17,0
661.7358490566038,-1.3035738473444526e-13,6.073184743186085e-23,0.95771829444005,0.0,1.770575543271958e-13,-1.9028145652096689e-13,-6.611951096885529e-15,0
695.5471698113207,1.317350595456067e-13,4.1025285831285895e-24,1.0689044129358003,0.0,2.0785265227840314e-13,-2.079006486966988e-13,-2.399820914780284e-17,0
729.3584905660377,5.205346586697491e-16,2.7059560386437183e-24,0.964032347078692,0.0,2.028679985903209e-13,-2.028664920206331e-13,7.532848439040667e-19,0
763.1698113207547,-7.980562320376363e-14,7.409942455613164e-24,0.9115239814961066,0.0,2.0311418098840812e-13,-2.100523593307731e-13,-3.4690891711825103e-15,0
796.9811320754717,8.171422759562255e-14,1.0948072821483086e-23,1.0760740749051123,0.0,2.1108927998807118e-13,-2.1092884859986906e-13,8.021569410103364e-17,0
830.7924528301887,-4.51274169071412e-16,3.532194965034208e-24,1.0421809063131493,0.0,2.066255617732575e-13,-2.0650764957410922e-13,5.895609957413581e-17,0
864.6037735849056,-1.5890388989841137e-15,3.728893457937926e-26,0.8938827597173181,0.0,2.023918455484144e-13,-2.024007021953091e-13,-4.4283234473353246e-18,0
898.4150943396227,-1.0903056383455938e-15,1.4279090443671626e-24,1.043655832546216,0.0,1.9842257676113475e-13,-1.985118687646885e-13,-4.4646001776900445e-17,0
932.2264150943396,1.2411687442372145e-15,2.8161846315791743e-24,1.000839179521812,0.0,1.9476036085817424e-13,-1.9475780895129846e-13,1.2759534378893696e-18,0
966.0377358490566,2.461817487545151e-15,2.073711847455971e-23,1.048155439347194,0.0,1.9134243289026453e-13,-1.9117018846379518e-13,8.612221323469151e-17,0
999.8490566037736,-4.9345248707777846e-14,4.614314843812431e-23,0.9332225960875284,0.0,1.8900435303845766e-13,-1.9212753334005574e-13,-1.5615901507990597e-15,0
1033.660377358491,7.344608834402382e-14,6.02718703052029e-22,0.978842722777231,0.0,1.9406283503877266e-13,-1.9234681027618865e-13,8.58012381292001e-16,0
1067.4716981132076,2.6687763651795887e-14,8.042088987442631e-22,0.8856161154845165,0.0,1.923989711281249e-13,-1.890685869111344e-13,1.6651921084952476e-15,0
1101.2830188679245,-6.630359824451776e-14,2.3477305049096245e-22,1.0759628041192135,0.0,1.918486814855262e-13,-1.9263761789599106e-13,-3.9446820523241933e-16,0
1135.0943396226414,1.4151746465636958e-14,2.493637712127756e-23,1.0250452854987242,0.0,1.8954257515347133e-13,-1.8947585187741445e-13,3.3361638028444635e-17,0
1168.9056603773586,-1.6111417056712057e-15,2.2244196305949664e-27,1.0380087109130232,0.0,1.8669042510018748e-13,-1.8671767344377053e-13,-1.3624171791545376e-17,0
