Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average,is_seismic
19.32075471698113,1.3529454788409346e-16,6.987098377186104e-29,0.8456523382261182,0.0,1.3529454788409346e-16,-1.3529454788409346e-16,1.3529454788409346e-16,0
53.13207547169812,-2.288507050751906e-16,2.4505413225362374e-27,0.8591273753403822,0.0,8.544354433698533e-16,-9.479916005609505e-16,-4.677807859554856e-17,0
86.94339622641509,2.580039936240567e-15,4.648498381988629e-26,0.8718373775552835,0.0,6.175022726885915e-15,-4.517366874186269e-15,8.288279263498232e-16,0
120.75471698113208,-1.2933372032248924e-14,4.327008663318746e-25,0.8527047146474259,0.0,2.186451865900396e-14,-2.708796278560368e-14,-2.6117220632998637e-15,0
154.56603773584905,9.658665411560258e-15,1.5392745251265954e-24,0.8566373923661857,0.0,2.844642282498133e-14,-2.8761711961637016e-14,-1.5764456832783894e-16,0
188.377358490566,8.022508787030394e-15,8.333369105005877e-24,0.8267537306034154,0.0,2.933349554124253e-14,-2.69220668927788e-14,1.2057143242318666e-15,0
222.18867924528303,-1.692832495212758e-14,2.506085481544847e-23,0.8255145807513928,0.0,3.375465889969864e-14,-3.652438433019474e-14,-1.3848627152480544e-15,0
256.0,-5.327926532268857e-14,4.251408165489311e-23,0.8440788863546993,0.0,6.411506262537943e-14,-7.985838870773566e-14,-7.871663041178119e-15,0
289.811320754717,1.3736989922809765e-13,5.734332583739224e-23,0.8254697065360712,0.0,1.9060421119885186e-13,-1.7407163455470233e-13,8.266288322074745e-15,0
323.62264150943395,-1.347514102523293e-13,1.2665752332713433e-22,0.8437521836663091,0.0,2.276506754419616e-13,-2.3972163851269293e-13,-6.035481535365661e-15,0
357.4339622641509,1.4704806162621576e-13,2.4680393337846143e-22,0.8133543055426184,0.0,2.82191044727329e-13,-2.664286363141364e-13,7.881204206596287e-15,0
391.245283018868,-1.2166087796523313e-13,4.269064386901174e-22,0.8703741898634544,0.0,2.89551604129e-13,-2.953795427444457e-13,-2.9139693077228315e-15,0
425.0566037735849,-6.589173304713908e-15,2.2106717447089447e-22,0.8767901334266605,0.0,2.7684051702409493e-13,-2.832338716390777e-13,-3.196677307491376e-15,0
458.8679245283019,1.580589044017576e-13,1.6035666236773588e-22,0.8532465887596652,0.0,3.167715760291262e-13,-3.001284189713591e-13,8.321578528883551e-15,0
492.6792452830189,-7.916950842096804e-14,3.4819973366045003e-22,0.8857010304431571,0.0,3.1005495751318064e-13,-3.0507727871539374e-13,2.488839398893445e-15,0
526.4905660377359,-2.1649006594186864e-15,5.3613380561468525e-22,0.8823685471006897,0.0,2.993629806796096e-13,-2.9496701938911173e-13,2.197980645248937e-15,0
560.3018867924528,-1.3797493225986217e-15,6.187856463740779e-22,0.888609938204882,0.0,2.8973232790355945e-13,-2.8575727602104373e-13,1.9875259412579035e-15,0
594.1132075471698,-6.625487797323405e-14,4.596788659822629e-22,0.8601173079680368,0.0,2.829699103584922e-13,-2.8657734779980884e-13,-1.8037187206583158e-15,0
