Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
19.32075471698113,0.18205845041651636,2.2525518572473345e-11,0.2405878977112713,0.0,0.0,-0.0,0.0015779694873525596
53.132075471698116,0.18204850292238461,1.1771088650732182e-10,0.5858827015136524,0.0,2.9458435124611223e-05,3.5302657243428716e-05,3.733804517414008e-05
86.94339622641509,0.18205899951406668,3.0391539479683e-10,0.5156783032979672,0.0,2.6310075053532776e-05,2.663151244960028e-05,0.0006075766703368402
120.75471698113208,0.18205707072930055,6.034571357804329e-10,0.40560146152235693,0.0,2.169183087769049e-05,2.0697711750324482e-05,0.0007433344242704365
154.56603773584905,0.1820552135715352,1.0703261753917926e-11,0.5201987667878383,0.0,1.8118026367941245e-05,1.7448581926029258e-05,0.0007097371607023284
188.37735849056602,0.182053674640424,2.8260239562800436e-12,0.4245344779436699,0.0,1.5711037918041878e-05,1.6027412250655173e-05,0.000607890981108028
222.18867924528303,0.18205666319127034,1.7028300099519478e-10,0.586078253627867,0.0,1.4410969992517488e-05,1.4150925945783635e-05,0.0006673882255769925
256.0,0.18205480205796953,1.1609322641287483e-10,0.552276679841371,0.0,1.2931686301865607e-05,1.2937074026896583e-05,0.000639949782386573
289.811320754717,0.18205583818100313,2.629755358252338e-09,0.49991953315242016,0.0,1.1888719388765277e-05,1.1755241454922083e-05,0.0006542689796711354
323.62264150943395,0.1820152771989232,3.1004281974669533e-07,0.4298770393630262,0.0,5.796619372420867e-05,6.989740181748843e-05,-0.0005906629192631296
357.4339622641509,0.18204837964857945,1.0618824888258578e-07,0.6088187883930622,0.0,5.421574200965249e-05,6.698329751897534e-05,-0.0006771006345630548
391.24528301886795,0.18210065562723,4.86872386555621e-07,0.5414074956665593,0.0,9.262043632218296e-05,9.3025426566812e-05,0.0006002532739191047
425.0566037735849,0.1819105261650069,8.923745759405744e-07,0.5584463666940855,0.0,0.00020899104090569228,0.00024282216710729197,-0.0028491479496632888
458.8679245283019,0.1875252832828842,4.14460877031814e-05,0.2838228678362099,0.0,0.008257137575329965,0.007118115447387588,0.1184217951749027
492.6792452830189,0.17337931698665354,0.00019472685864804778,0.3317257230595398,0.0,0.01399720764041598,0.014670332718866648,-0.0685934444227615
526.4905660377359,0.18563996529044813,0.0002131619484476029,0.38879065322474626,0.0,0.014741630816553091,0.014700972692586666,0.005128756513657073
560.3018867924528,0.18489915038704519,5.552245809657928e-05,0.5174811713022783,0.0,0.014971463191692336,0.014431631433172635,0.056679557599148334
594.1132075471698,0.18140057071741067,9.853057900074816e-06,0.49397460013675504,0.0,0.014500207478902993,0.014099564080598807,0.04229724745512198
627.9245283018868,0.17952064818893265,2.6035031435764223e-05,0.5829221722537791,0.0,0.014253279874013845,0.014274001133411249,-0.0012190840346912868
661.7358490566038,0.1741541675210614,6.227267681315067e-05,0.42721353200245654,0.0,0.01608825917591061,0.01729347650457445,-0.12349786861090584
695.5471698113207,0.1900401826720599,4.206606658060416e-06,0.6333603309637564,0.0,0.018887232172312578,0.018895193719194573,0.00018968992988077638
729.3584905660377,0.18208697388685113,2.7746014531002846e-06,0.4389202248660891,0.0,0.01843417593941916,0.01843755097776087,0.0006543945071966206
763.1698113207547,0.17721822399087706,7.5979334452429754e-06,0.34156606204446516,0.0,0.01845655150989234,0.019090800414955863,-0.06449123558768599
796.9811320754717,0.18700830704357396,1.1225830270052786e-05,0.6466533830515917,0.0,0.01918140995259179,0.019170479888154096,0.002146286080233706
830.7924528301887,0.18202807035835078,3.6218030165308975e-06,0.5838130905185277,0.0,0.018775701655556767,0.01876855961177644,0.001747141249144768
864.6037735849056,0.1819591078677023,3.8227178511064e-08,0.30885800955855525,0.0,0.018390898288263045,0.018395207175946622,0.0005571108001360958
898.4150943396227,0.18198933721733734,1.4641289286223388e-06,0.58654770636594,0.0,0.018030130604761604,0.018041682940074185,-0.0001979684373037971
932.2264150943396,0.18213065314678967,2.8876266729088463e-06,0.5071626528841525,0.0,0.017697271023161265,0.017700410640649325,0.0006642075103275857
966.0377358490566,0.1822046394247363,2.1263235331576904e-05,0.5948902904146992,0.0,0.017386614823886173,0.017374268928983753,0.002257179850053692
999.8490566037735,0.17906449610328967,4.7313845655308406e-05,0.38179680307970965,0.0,0.017174106249339408,0.017461298785593583,-0.028678305414897465
1033.6603773584907,0.1865071564446612,0.0006180103657237773,0.46637969177593286,0.0,0.017633872753219357,0.01748123270991146,0.01674927048512065
1067.4716981132076,0.18367302875152425,0.0008246126006876197,0.29353107603664186,0.0,0.017482643808827955,0.017183217525968488,0.031903915860198806
1101.2830188679245,0.17803661222660416,0.0002407295064582478,0.6464470792733744,0.0,0.017432627866281716,0.017507669311892668,-0.0067658135640210615
1135.0943396226414,0.1829131924292695,2.5569034026260425e-05,0.5520424573954426,0.0,0.017223025371739233,0.017220240977492047,0.0012666101168341548
1168.9056603773586,0.18195776816665576,2.2730362687915565e-09,0.5760775499851117,0.0,0.016963792847346015,0.016969501792965393,0.0003844605019647229
1202.7169811320755,0.181242225211391,2.9489467366449962e-05,0.6368526455370904,0.0,0.01670086408578751,0.016774212528058382,-0.006605384749220122
1236.5283018867924,0.17688271051842053,0.0003051257490408556,0.5680235222417177,0.0,0.016845526010358346,0.017336364646680442,-0.04971392278769682
1270.3396226415093,0.18831909988390572,0.00013202409497137675,0.533690617325544,0.0,0.0177320093746807,0.017715742819717016,0.00266883488648606
1304.1509433962265,0.17916566239989362,0.0001071432483021675,0.5964150914942417,0.0,0.01755439242114311,0.017760858472173284,-0.020334746711513585
