Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average,is_seismic
19.32075471698113,1.8106143483206176e-16,4.5540824652191763e-29,0.7941221029749871,0.0,1.8106143483206176e-16,-1.8106143483206176e-16,1.8106143483206176e-16,0
53.13207547169812,-6.771130091173208e-16,5.0058742343365636e-27,0.8248145228557389,0.0,1.8758476035089814e-15,-2.371899177794241e-15,-2.480257871426295e-16,0
86.94339622641509,-1.1243229028779631e-15,8.962472651718261e-26,0.7671390840744863,0.0,1.781727240237712e-15,-2.8619768916798605e-15,-5.401248257210741e-16,0
120.75471698113208,5.706673667364166e-15,4.0924763340558605e-25,0.8323931133997776,0.0,1.2116635769160975e-14,-1.0073486174060504e-14,1.021574797550236e-15,0
154.56603773584905,-7.600540247958527e-15,1.857739925066967e-24,0.8058895202692188,0.0,1.5863998492782173e-14,-1.72696949158852e-14,-7.028482115515166e-16,0
188.377358490566,6.7843780027005876e-15,5.6965453472830856e-24,0.8097588688375521,0.0,1.8821270079250933e-14,-1.7731224430936595e-14,5.450228241571675e-16,0
222.18867924528303,3.5275835933613575e-14,1.881591576271392e-23,0.8450253092627475,0.0,5.438654735274639e-14,-4.3373412244587365e-14,5.506567554079511e-15,0
256.0,-9.521334235730756e-14,4.256337082519108e-23,0.8790117803666258,0.0,1.255125691837587e-13,-1.3967941155344646e-13,-7.083421184843872e-15,0
289.811320754717,-1.4042993572465965e-15,9.064922287873288e-23,0.8196095021337754,0.0,1.17756624683209e-13,-1.3066143998009734e-13,-6.452407648444175e-15,0
323.62264150943395,7.455488255897728e-14,1.2155992264189457e-22,0.8669275662674459,0.0,1.491350876196982e-13,-1.458384448751023e-13,1.6483213722979716e-15,0
357.4339622641509,-6.590793494815811e-14,1.8939654966115258e-22,0.8461647039403839,0.0,1.5254052917519184e-13,-1.615268421252243e-13,-4.493156475016218e-15,0
391.245283018868,-1.501342412178978e-13,5.022324802384722e-22,0.8503486086488601,0.0,1.9330109120687162e-13,-2.265609182807177e-13,-1.6629913536923017e-14,0
425.0566037735849,9.38368812676249e-14,4.262509922054901e-22,0.8386563782386641,0.0,2.1967740853309977e-13,-2.359423440985539e-13,-8.132467782727023e-15,0
458.8679245283019,1.6182123341744816e-13,7.5957996071992e-22,0.8344089413146943,0.0,2.745231902748763e-13,-2.665090256688767e-13,4.0070823029997745e-15,0
492.6792452830189,-4.552509234479705e-13,1.3335896199719765e-21,0.8402061380988792,0.0,4.634934699921815e-13,-5.167137061529779e-13,-2.6610118080398243e-14,0
526.4905660377359,2.184556851703417e-13,1.2135027354237985e-21,0.782433653883419,0.0,5.084847380559728e-13,-5.310717488104267e-13,-1.1293505377226998e-14,0
560.3018867924528,-6.806604918990485e-14,3.2089323637319774e-21,0.8656868832201686,0.0,4.909422263783469e-13,-5.202083599342925e-13,-1.4633066777972754e-14,0
594.1132075471698,1.130083972544593e-12,4.3257733399869485e-21,0.8442417234793415,0.0,1.1130840857345717e-12,-1.0151594371435649e-12,4.896232429550312e-14,0
627.9245283018868,-3.747792770944905e-13,2.337769399747449e-21,0.8014510197062101,0.0,1.1153352390610777e-12,-1.0620149695637552e-12,2.6660134748661353e-14,0
661.7358490566038,-1.2345645957394604e-12,4.864379616257254e-21,0.8198108983012624,0.0,1.411746030251821e-12,-1.4845482338033104e-12,-3.640110177574474e-14,0
695.5471698113207,8.521623461317058e-13,5.641112870814508e-21,0.7556991714922371,0.0,1.5720664572181985e-12,-1.5602435704927878e-12,5.911443362705288e-15,0
729.3584905660377,9.455282706858465e-14,6.782173219851832e-21,0.8262711394428256,0.0,1.5397819727981616e-12,-1.5199007784631258e-12,9.940597167517986e-15,0
