Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
19.32075471698113,-0.0009219458508583633,0.0,0.24196524776328338,0.0,0.0,-0.0,-0.0034319420544891566
53.132075471698116,-0.0009298395037634632,1.7961511136003517e-10,0.30458896849531664,0.0,2.3271842442789053e-05,3.0082845060243496e-05,-0.0049561431360970465
86.94339622641509,-0.0009339530260223938,3.2436882936723635e-09,0.18691005671945657,0.0,2.197943499623961e-05,3.6812203261990504e-05,-0.00599373560619898
120.75471698113208,-0.0008711202111996164,1.4817326449102663e-08,0.3200520548083625,0.0,0.00016389253730430327,0.0001358349250903271,-0.0004462754791360046
154.56603773584905,-0.0009935225135796477,6.726765242174051e-08,0.2659750670357419,0.0,0.00021534919684748012,0.00023464755203949654,-0.006571760650953884
188.37735849056602,-0.0008612072803060311,2.062719100901234e-07,0.2738699480877948,0.0,0.00025595677300829155,0.00024098490903301265,-0.002139080568845597
222.18867924528303,-0.000599137393168192,6.813281177112763e-07,0.3458263374823423,0.0,0.0007443189891036913,0.0005930830803748768,0.01548528915484626
256.0,-0.0017994018482312413,1.541230352757947e-06,0.41517112304652487,0.0,0.0017209811806094758,0.001915480626650096,-0.02923679407332913
289.811320754717,-0.0009365283030746685,3.282433001470357e-06,0.29396882953712694,0.0,0.0016144809496377321,0.001791652998396832,-0.026995311536833544
323.62264150943395,-0.0002378411990265894,4.401718404612274e-06,0.39051492285268735,0.0,0.0020453522058770665,0.002000051583915847,0.0017800499815203707
357.4339622641509,-0.0015298450978934452,6.858102342950907e-06,0.3481511178148508,0.0,0.002092113797865656,0.002215472203372976,-0.02003567115430871
391.24528301886795,-0.0023045747951824236,1.8185982117798718e-05,0.35668780801559213,0.0,0.002651814717670371,0.003108468520834884,-0.06314778751106698
425.0566037735849,-6.0481681741886284e-05,1.5434670399981417e-05,0.33283139738431794,0.0,0.0030139993474376696,0.003237286814306746,-0.0329632111681849
458.8679245283019,0.0005648514106619817,2.7504609021920663e-05,0.32416507831312535,0.0,0.0037671105156404676,0.003657004225438501,0.010158826551199374
492.6792452830189,-0.005111096478620514,4.8289665257657506e-05,0.33599347222445425,0.0,0.006361943219157322,0.007092616315165441,-0.09859941081932433
526.4905660377359,0.0010857859453208274,4.394128434058259e-05,0.21811655239990502,0.0,0.0069797377946814,0.007289769561233037,-0.044191830138396004
560.3018867924528,-0.0015496958460416987,0.00011619636989590877,0.3879834773370997,0.0,0.00673885397384446,0.007140602127250427,-0.05605460031292486
594.1132075471698,0.00947111754060237,0.00015663750555220158,0.34422753694917263,0.0,0.01528175312867107,0.013936877486262357,0.1698485701739112
627.9245283018868,-0.0043709028623870605,8.46513063154395e-05,0.2569189085182071,0.0,0.015312664689372507,0.014580260469114377,0.09062686491528571
661.7358490566038,-0.012279372901594199,0.00017614059502248384,0.29437975110662884,0.0,0.019382809559812742,0.020382151897062495,-0.1333788849546157
695.5471698113207,0.006914741189354645,0.00020426633143809728,0.1635684664006388,0.0,0.02158423873458284,0.021421540182538012,0.01692348659774434
729.3584905660377,-5.38962751365224e-05,0.0002455844576069389,0.3075609971172948,0.0,0.02114092650519622,0.020867584981690945,0.031235822814604575
763.1698113207547,0.006094504183880245,0.0001882428654352988,0.17806608621379194,0.0,0.022450939022922146,0.021278423038871147,0.14753898443534452
796.9811320754717,-0.000495731724337034,0.00032481635621839513,0.19967417994661876,0.0,0.02197250722258715,0.020795609748354496,0.14810674002160606
830.7924528301887,-0.01925587829255293,0.0003245088722262624,0.27370409145426794,0.0,0.028125409791214858,0.029184808151585476,-0.1411656349306416
864.6037735849056,0.0029740351279299304,0.0005339197744867999,0.3400580886665087,0.0,0.028126705316081965,0.028697765224701664,-0.07800028616556753
898.4150943396227,-0.0009011923050052939,0.0004685297221015379,0.32761821220233084,0.0,0.027587559240462575,0.028134981423692928,-0.07494165539892128
932.2264150943396,0.001780010973762014,0.00040896161015634434,0.3383547285799666,0.0,0.02736883228996421,0.027608404591268277,-0.03512158010163646
966.0377358490566,0.015098750382112058,0.00043962830378085904,0.26857855137428766,0.0,0.031897450456014866,0.030479124073317158,0.17931378551317656
999.8490566037735,-0.03427515295788852,0.0006089111648219052,0.32359290781777517,0.0,0.04352687518809174,0.04547479769030332,-0.25612686229474413
1033.6603773584907,0.008929498108423362,0.0005311871110982417,0.31736285044718593,0.0,0.04438172028765967,0.045317809439119,-0.12525058513766807
1067.4716981132076,0.011406800264191386,0.0007148721883633934,0.3261002620645303,0.0,0.04576166649364825,0.04551801758665413,0.027342623591041226
1101.2830188679245,-0.007151222132921298,0.0005502837686268912,0.37820503272128914,0.0,0.04512244015499662,0.04544959714574181,-0.04648832090111432
1135.0943396226414,0.015203159767872787,0.0006267331756186064,0.37504315620826584,0.0,0.04745707676467098,0.04635841580370118,0.13793266657004533
1168.9056603773586,-0.01826559718529941,0.0005610994430796726,0.2710424664342236,0.0,0.04858163432807573,0.04899365943673907,-0.05747317964864551
1202.7169811320755,0.005405635333988634,0.000688697265063508,0.3377639356811237,0.0,0.04847645659757452,0.04835210493706094,0.01190603193887596
1236.5283018867924,-0.010749921607375978,0.000428546542577994,0.3109614829382921,0.0,0.04814774418566268,0.04881964919113027,-0.09108706541435163
1270.3396226415093,-0.002399446844881914,0.0006743904053158799,0.2442451225458494,0.0,0.04745064862565488,0.048220817820792905,-0.10379580399784549
1304.1509433962265,0.009700485149257032,0.0006005667234870093,0.32869337656896047,0.0,0.04810358993824403,0.04804065627195971,0.003962564325037166
1337.9622641509434,-0.013790830440347901,0.0005891483608828535,0.2912763741891861,0.0,0.04818202960152173,0.04908106759406993,-0.12046621965900028
1371.7735849056603,0.019840958251629015,0.0005783986495500242,0.4087067585915867,0.0,0.05132113719443059,0.05068609436036509,0.07795658209337009
1405.5849056603774,-0.010058765890518795,0.0011044698096405242,0.3629357770593802,0.0,0.05092356010892672,0.05095300963829483,-0.007992986913445521
1439.3962264150944,0.008424535283106493,0.0006240852463934145,0.21192404921587094,0.0,0.0511877184510735,0.050567386582717505,0.07605404032675644
1473.2075471698113,0.0058419721560409865,0.0007029648006349672,0.3132402547861697,0.0,0.051079747560439516,0.05001441626337257,0.13361382851798598
1507.0188679245282,-0.023146340371970275,0.0005207817343878512,0.3495933585308693,0.0,0.05275730147150859,0.053190017481093345,-0.060158405412829685
1540.8301886792453,0.0026949564515228452,0.0007896866548717428,0.345261356932886,0.0,0.05236769672214994,0.052556130093182725,-0.028560228693933265
1574.6415094339623,0.008410535255832574,0.000832846522216694,0.28632817890480916,0.0,0.05258472673360093,0.05217618585502718,0.04865642720162766
1608.4528301886792,-0.0017559024255102695,0.0011292332194800605,0.36688519517751744,0.0,0.051999479499387054,0.051651210530849825,0.04086165585979229
1642.2641509433963,0.0044227406166730265,0.0007528299063808848,0.29426393792211947,0.0,0.05176445761441281,0.05109752258842164,0.08208081104922105
1676.0754716981132,0.015004840093035154,0.0016261819233666945,0.318810500601348,0.0,0.05301185150011805,0.05140708771757448,0.20338394233033963
