Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.03075857969346485,0.0,0.7570050360171741,0.0,0.0,-0.0,0.08386104663218319
3.52,-0.03077687758776282,1.4542749287033637e-10,0.8364670183136588,0.0,0.00013388183375398033,0.00021276140547476203,0.08331201001918953
5.76,-0.03070015723622721,2.1334151412230369e-10,0.979181456870211,0.0,0.0005691626067378261,0.0004853189077478574,0.08466368376536693
8.0,-0.03087503467327113,4.254708553392407e-10,0.6604504225757638,0.0,0.0008719420280162238,0.0010370564786473613,0.08271588225254933
10.24,-0.030731568197296277,3.891631920335099e-08,0.9175579976119118,0.0,0.0008224565222436589,0.0009174279872714267,0.08326911200329978
12.48,-0.03131006076583376,1.2128772764708443e-08,0.366919639988579,0.0,0.0025974208322883208,0.0033992995223332064,0.07785195458573835
14.72,-0.02960013913223325,2.4924928627842025e-07,0.8254097209636164,0.0,0.007032590981033328,0.006550474774752859,0.0886416917837829
16.96,-0.030749133364566084,3.121945819273585e-07,0.8471946737421778,0.0,0.006508590800501925,0.006084371274728864,0.08811497148500758
19.2,-0.03092038858551882,5.29096274822676e-07,0.8685807974899857,0.0,0.006095343613937646,0.0058592577504095605,0.0865633911335113
21.44,-0.03257012612861532,4.896017328652028e-06,0.9271667364217823,0.0,0.008923637520801057,0.010128657702955282,0.07542190228840084
23.68,-0.03179994220489424,2.5844515862069377e-06,0.9313802296085498,0.0,0.00880283633086359,0.010622175393890541,0.07050790555361264
25.92,-0.030895606826910615,2.322107148723338e-06,0.8731020322103209,0.0,0.00838677905364665,0.010146038005710942,0.0709354071010746
28.16,-0.031555578084470515,2.9603284739698427e-06,0.796036522906158,0.0,0.008075356911542507,0.010166440897276625,0.06825056429458387
30.4,-0.04006329048125512,7.317746269659063e-06,0.9829310018982534,0.0,0.029168910829962588,0.03644972932712631,0.029481018020703686
