Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.0936821779949355,8.556497111637173e-13,0.4863879040413727,0.0,0.0,-0.0,-0.45482123653082207
3.52,-0.09368361777115919,6.698260371849274e-12,0.340772679100389,0.0,7.504577279334505e-06,1.6720196931823556e-05,-0.4549040665583165
5.76,-0.09365200913024707,3.3802845033948536e-10,0.46236384744982895,0.0,0.00019014948325748782,0.00015035098726039848,-0.45371938419747926
8.0,-0.0936604257166257,4.3557662938873654e-09,0.5536230135050795,0.0,0.0001792033081796913,0.0001222131655684356,-0.4533691452513049
10.24,-0.0935325163844205,4.372696674830517e-09,0.36456755765635507,0.0,0.0006857189153019295,0.0004991001517391948,-0.45021556294393494
12.48,-0.09363906453039728,1.761874294825115e-08,0.39623723036031544,0.0,0.000625966632937952,0.0004340357711717681,-0.45015640565117443
14.72,-0.09366969952532633,2.1059243577842926e-09,0.5484823314117848,0.0,0.0005801957743774054,0.00040840443569122254,-0.45061770041450644
16.96,-0.09366309471860768,1.5473052726234304e-10,0.45869915546688944,0.0,0.0005421640235184946,0.000380783976488424,-0.4508686781968877
19.2,-0.09368415546805253,3.450176451459163e-09,0.6154671230544299,0.0,0.0005169140488802223,0.0003766779986504287,-0.4513331321491544
21.44,-0.09390159652537888,1.1756072726035852e-08,0.1635852032731227,0.0,0.0008518795040844614,0.0008628839839035613,-0.4542065630956823
23.68,-0.09359497729780009,2.711939419450859e-07,0.39517349115009814,0.0,0.0008605838844174009,0.0008310346385071231,-0.45335032649562035
25.92,-0.09362154474220752,2.66773804059303e-09,0.710545182382544,0.0,0.0008428881824519452,0.0007906792003520911,-0.45289153258986936
28.16,-0.09377908398094137,6.125475058345587e-09,0.32751470243824476,0.0,0.000839399705084084,0.0008351240462254296,-0.4538976607812413
30.4,-0.09269947581334714,5.476666909716579e-07,0.33843902215136173,0.0,0.002736419567867116,0.0024282632284448064,-0.44588725152591824
32.64,-0.09114574957489974,9.972774040052458e-07,0.2156448364293702,0.0,0.006989226231978709,0.005956697318111934,-0.42702682374410406
34.88,-0.09597533830734495,3.3714046110407706e-06,0.5883045339619135,0.0,0.00870000440997782,0.008609655655545357,-0.44525460418028984
37.12,-0.09340563497730814,5.1856570196484505e-06,0.534203799030543,0.0,0.008472161588905873,0.008309787002735932,-0.44394564579620543
39.36,-0.09241966718744665,1.2331637247271001e-05,0.6021621715735233,0.0,0.008793471068042145,0.008287692341366601,-0.43647962474050594
41.6,-0.09261313542299887,2.0655031580656457e-06,0.2587724567906253,0.0,0.008909169104902491,0.008144974451810809,-0.43097109931800115
43.84,-0.09208528046317943,3.654074028178481e-06,0.7385178885510428,0.0,0.009360836067936626,0.008233409694055865,-0.4229766878033516
46.08,-0.09162124577620023,3.61853264600989e-06,0.42837866040947076,0.0,0.010103161343757728,0.008539482141543724,-0.4132011898343001
48.32,-0.09153429958586512,4.8269247467590085e-06,0.29454315886346344,0.0,0.010765003300597995,0.008782460562429185,-0.4038596465629367
50.56,-0.09468030819103479,5.048345994339362e-06,0.5295886422923346,0.0,0.010781274273573806,0.009143892509713487,-0.4110686046603751
52.8,-0.09994994532810486,1.2785807511309897e-05,0.39948037178927576,0.0,0.01603922310722746,0.01614353604047381,-0.44294024386633946
55.04,-0.09403674109328386,4.5863636759888314e-07,0.7943073218057731,0.0,0.01568208105262566,0.01587222743623917,-0.44504731889291504
57.28,-0.09480139279933064,9.706447701836046e-08,0.5802461275656798,0.0,0.015403833534263313,0.015837049532819187,-0.4503761769201372
59.52,-0.09350625996258266,9.711958977074385e-07,0.36215810319095676,0.0,0.01512208636729824,0.01551562753677699,-0.44979114002349074
61.76,-0.09088597493161654,5.567182168725658e-06,0.9276856677929113,0.0,0.015865147039495407,0.01574910499420469,-0.4384804304552995
64.0,-0.09532544822858813,1.512795393060531e-05,0.5894557384712867,0.0,0.015728757238098467,0.015945520527629247,-0.4455636993319587
66.24,-0.09604989280746334,9.531161482545164e-06,0.357210814908313,0.0,0.015792701428822744,0.016460808292539975,-0.45495322670677973
68.48,-0.08972431570690353,2.2625356519353733e-05,0.6637130064305324,0.0,0.017196225290922004,0.017220534306566556,-0.44025896918885954
70.72,-0.09732331163433994,1.5446265747942902e-05,0.361746900789367,0.0,0.017715546740419787,0.018408815085958936,-0.45380614397980745
72.96,-0.08886061135613743,1.154111471857622e-05,0.3176264136913939,0.0,0.019464162434558268,0.019428299769024205,-0.4370257692947651
75.2,-0.0933387993400151,9.152729975090663e-06,0.8260966641117068,0.0,0.01919024563367051,0.019112472677990447,-0.4363871358140874
77.44,-0.08674321107149907,1.3370395387299e-05,0.6157614630331303,0.0,0.022238731918317486,0.02122287053538176,-0.4141025485353911
79.68,-0.09649453533033558,3.8929492251811035e-05,0.7229931899275231,0.0,0.022258460749178588,0.021726993196853575,-0.424222197320278
81.92,-0.092493630954257,7.522569422308712e-07,0.6061963304183359,0.0,0.022068898254441912,0.02139244736303985,-0.42135315163912934
84.16,-0.11897813756678477,0.00017849414156711785,0.10194361179931764,0.0,0.0427130226266888,0.046597345851138026,-0.49882711739708496
86.4,-0.077687977599047,4.6441204686781764e-05,0.17813772043754944,0.0,0.049577819871556385,0.05143889686927699,-0.45051193937216716
88.64,-0.09235797955536329,2.068777603739332e-05,0.37200716465489553,0.0,0.04906040530015034,0.05072309258588471,-0.4468106287238177
90.88,-0.07520959330426735,0.00010497564901971014,0.4127607779861371,0.0,0.056450884771422835,0.05595308162573898,-0.3951658159662763
93.12,-0.08870568133023671,4.7013612314538325e-05,0.6588487894453154,0.0,0.05642497527033566,0.055342498079171125,-0.3829530011782324
95.36,-0.09072340848330362,3.0551881865358474e-05,0.5501962835158887,0.0,0.056012013065701624,0.05461390383858719,-0.3767072672907035
97.6,-0.08287270438326766,9.414375243285613e-05,0.418188828396448,0.0,0.057811580720547234,0.05522241492834013,-0.3502159131989223
99.84,-0.08685220895043833,7.589913224977622e-05,0.8440375576144963,0.0,0.058128999325078694,0.054829617177003784,-0.3350770669454124
102.08,-0.09758036417155391,1.6222624708177232e-05,0.4833528321823846,0.0,0.05763840521109915,0.05490894439705304,-0.3474307159420067
