Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.11857190684057195,1.8811802422652793e-12,0.8072779863923271,0.0,0.0,-0.0,0.24227778578571924
3.52,0.1185758147932423,5.286218373559611e-11,0.28008980017217283,0.0,2.4237630657735936e-05,2.527731880518008e-05,0.2426073114079068
5.76,0.11855852432052871,6.102116495547184e-11,0.6122706813258194,0.0,5.958110205057744e-05,8.133884054018522e-05,0.24174517737205292
8.0,0.11862802944732143,2.666420106536679e-09,0.3369278014078381,0.0,0.00024724241788849454,0.00020587625034092585,0.24424450922075014
10.24,0.11846915086545762,1.3881910836395597e-08,0.6433783285069578,0.0,0.00039694365416409504,0.00044840752577031986,0.24038533682394436
12.48,0.1184507823705725,2.7046518098274975e-08,0.24082647700025056,0.0,0.0004369505399677747,0.0005635625916767472,0.23729626701275386
14.72,0.11854177466589566,1.330812810450292e-07,0.7266593594862072,0.0,0.00039333993054688383,0.0005207620412814429,0.23728196988005412
16.96,0.11849372735480435,8.544484559380807e-08,0.43718206730783726,0.0,0.00036515388446459727,0.0005179142098589123,0.23625838803391463
19.2,0.11866111612592922,2.7539217348221387e-07,0.5367576322497741,0.0,0.00046575578389633883,0.0005601981527616616,0.23859882954972655
21.44,0.11600733613828673,5.977350975771041e-07,0.295720357563417,0.0,0.005311551194904075,0.006403903896513001,0.19571687914826597
23.68,0.11991241386161589,1.6564756974022917e-06,0.5421308339683509,0.0,0.006352178747045843,0.00682722590387578,0.22050131999649691
25.92,0.11579668501392026,7.480881638848101e-07,0.6999072916870674,0.0,0.007692757093947908,0.009063396879605052,0.1833140732934837
28.16,0.11753040021598804,1.4344349601849295e-06,0.5829684161308559,0.0,0.007343939024951503,0.008937832131204802,0.17433870990296851
30.4,0.12177650164165654,3.2792017641009226e-06,0.5999236952643712,0.0,0.010248019545424642,0.01074817964546222,0.21779396064379575
32.64,0.11492957439593798,9.949286387838393e-07,0.8232495354410986,0.0,0.011326487692885644,0.01277713696942337,0.17847580960358722
34.88,0.12115698792153617,4.0684231750207944e-06,0.7740585116069756,0.0,0.012489942937757315,0.013164185905175447,0.2097107708990218
37.12,0.1145896101898165,1.7131614509124485e-06,0.7403850611410258,0.0,0.013303063449720187,0.014888307380301998,0.1721212493280857
39.36,0.12148270365492664,1.597447093267413e-05,0.9920776524675485,0.0,0.01440849872460913,0.015219559923308505,0.20329035032684506
41.6,0.11869953095292618,1.5543204603772763e-06,0.8600593286593641,0.0,0.014040795944653205,0.014777826762833027,0.2064751096129187
43.84,0.12211887752545625,8.24805450511183e-06,0.9668675796927688,0.0,0.01532300494705326,0.015271028028306356,0.23817394038981643
46.08,0.11312452577259857,9.567099610222873e-06,0.7341437517807116,0.0,0.016705428258129616,0.017704273710188286,0.1946233613111319
48.32,0.11835327792587957,2.3431316977839868e-06,0.12012036569380827,0.0,0.01629498387412458,0.017286169660585486,0.19511354563580485
50.56,0.11737283060124581,1.0605462370446268e-05,0.8517407908078956,0.0,0.015882820800378273,0.017043277333221054,0.18837214107019862
52.8,0.11477720980115946,7.028582549350828e-06,0.7510279241719964,0.0,0.01602467538549058,0.017781006212720996,0.16395356768416325
55.04,0.11675166796144976,8.380284124345934e-06,0.6404840507592278,0.0,0.0156710835034442,0.017654889952036266,0.15480767021347108
57.28,0.12497285956489845,5.500610227979814e-06,0.9081958266835787,0.0,0.018643114713720467,0.019497550392919366,0.19969035820342884
59.52,0.10471579597188252,1.821821032897591e-05,0.969018179079723,0.0,0.025223876266054563,0.028087514825263893,0.1147215758322313
61.76,0.11891409808782738,3.845846251437627e-05,0.7795852811505799,0.0,0.024848273805351224,0.02755400963219345,0.12133816786996432
64.0,0.12699581343958943,2.0353960885968493e-05,0.7933915180799838,0.0,0.02784316100155948,0.029216842780788507,0.17449601730166853
66.24,0.12395976744946746,2.956308707881452e-05,0.49505128930763564,0.0,0.028783168525616847,0.029350704918128235,0.20704301828399108
68.48,0.12170238468344219,1.8235201206651306e-05,0.41010638356075574,0.0,0.028848105695195768,0.028970528163047172,0.22520978765903488
70.72,0.09826992488865605,5.156264273840629e-05,0.660417279947702,0.0,0.037153475063165846,0.03979266374100557,0.11874942766447893
72.96,0.11606415881420618,5.8180088379145326e-05,0.73310139761065,0.0,0.03649886253031802,0.03936690458826366,0.10967708460519265
75.2,0.11265039831655077,2.8894645818331787e-05,0.5053594684527107,0.0,0.036147526430218964,0.039642401733428076,0.08420579429767638
77.44,0.1117520083684449,7.951804987589066e-06,0.681218646560757,0.0,0.03592741425063854,0.04011802940863684,0.05586121418896384
79.68,0.11644533516313293,2.336222729421837e-05,0.8377314885571245,0.0,0.03533860635220236,0.03965246576707149,0.05107743218584471
81.92,0.12378068839854217,4.039984009189494e-05,0.6493701176342188,0.0,0.035939288291530105,0.03953958644446614,0.07998629913280997
84.16,0.10806046200494235,7.92540088074842e-05,0.7984595300872804,0.0,0.03656865221693761,0.04119905622123528,0.037607443545847996
86.4,0.12067759817716794,7.969032719134644e-05,0.7222057767420658,0.0,0.036422659893550854,0.04070346638787247,0.05196082123558887
88.64,0.10956196430718013,7.495997245994263e-05,0.8475293895871484,0.0,0.036576848112247685,0.0416689306632581,0.018732014576370082
90.88,0.12463595557934815,2.277375124542345e-05,0.2843827203789231,0.0,0.03736004330982708,0.04170027348205002,0.04912735211714181
93.12,0.11830265596757017,1.8222543029830147e-05,0.6991892228528466,0.0,0.03692819783168827,0.04118692986510715,0.052645042463893565
95.36,0.11769317315303396,5.3714665838874956e-05,0.433918618145104,0.0,0.03647072868147924,0.04071071291224809,0.053608761589425846
97.6,0.10787191938324248,2.5159759035967987e-05,0.4510900192413451,0.0,0.03698491257352274,0.04211785646248017,0.016885682429336857
99.84,0.13020910239539352,0.00014961282032323006,0.7159803627128316,0.0,0.039587450575877925,0.04350347793704409,0.06550636614229322
102.08,0.09947802873007627,0.00012124306392530295,0.9105020097441918,0.0,0.04263806854652023,0.048140386043434125,-0.0006520926782990211
104.32,0.1055270422826724,1.3571263478818029e-05,0.500777581898836,0.0,0.04328370612870095,0.04979784249312276,-0.042290457934307635
106.56,0.10244873859314674,4.622283438696262e-05,0.3606889744981133,0.0,0.04458855089173036,0.05232968980459708,-0.09300922975419024
108.8,0.10457307326029053,3.488684503312828e-05,0.842235060178199,0.0,0.04516601268503436,0.05391232438970692,-0.13434651157697186
111.04,0.09722063378833945,5.594615855293164e-05,0.7660311467568932,0.0,0.0476580117484641,0.05795551244918291,-0.19882914076186997
113.28,0.10971699613407182,8.530315514016325e-05,0.4602585137884842,0.0,0.04725425329972601,0.05806074592187332,-0.21946085012431804
115.52,0.11702505673762631,7.988081391625945e-05,0.4077503860750256,0.0,0.04679404721573152,0.057510895207884855,-0.21559792221905594
117.76,0.10964417236326529,3.2553922161447706e-05,0.17973050630345175,0.0,0.04641473408010252,0.05761919819659094,-0.23536640636244366
120.0,0.12147382713073074,7.656741299127425e-05,0.37975594918193945,0.0,0.046452055541724276,0.05721802656099767,-0.21745835998119734
