Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.5054217447083238,1.118832672554313e-13,0.8217861667640385,0.0,0.0,-0.0,0.23382469645874138
3.52,0.5054209478429954,1.1773895400990928e-11,0.7932375958589464,0.0,4.144953937571524e-06,3.977211556314107e-06,0.23376489591220473
5.76,0.505384149257049,5.005974201535924e-11,0.5099165470023153,0.0,0.00016430248490401862,0.00022440935279868074,0.231903935669445
8.0,0.5053599992841662,8.917474663632596e-10,0.7238354010088157,0.0,0.0002116244131530793,0.00033369391139124685,0.23006729140351356
10.24,0.5054987219630112,6.353012406760877e-10,0.8926968377322071,0.0,0.0004722081338649783,0.00048338048349642985,0.23312946745283813
12.48,0.5053603154599264,2.3083374035888843e-09,0.6484647964475002,0.0,0.0004459942486858924,0.0005065034443729312,0.23170869175358755
14.72,0.5053209732280779,4.1797552967665445e-08,0.7226485108976094,0.0,0.00046477375258991457,0.0005886298002145113,0.2298503013053268
16.96,0.5051785217835814,3.023690900327402e-08,0.7092425590351832,0.0,0.0007214058174867258,0.000979053052949228,0.2257839507820416
19.2,0.5050016426363322,5.7515903340052516e-08,0.6576603827046619,0.0,0.0011370772038894479,0.001595168271558728,0.2196714895881975
21.44,0.5057415100547697,1.8614779274343038e-07,0.5767953302915366,0.0,0.0016392269731973499,0.0018728500910953412,0.2258861513432453
23.68,0.5049350479527943,1.701799022738054e-07,0.810312645693009,0.0,0.0018306394034674778,0.002263082917891755,0.21996710480519166
25.92,0.506172316799621,1.7721499271552464e-07,0.8864048159367701,0.0,0.0029320222614773322,0.002978100320068458,0.23050965125582135
28.16,0.5053080607535219,2.8606190674250155e-07,0.8043242143290692,0.0,0.0027957256494081204,0.002881136942419891,0.2294521344039302
30.4,0.503896195592112,2.9212989345467526e-07,0.8772029380073787,0.0,0.0042470589719205585,0.004850493525880014,0.21340954205018514
32.64,0.5075632337040377,6.474453633809269e-07,0.8425134480375864,0.0,0.007047440975207515,0.006806330593485166,0.23619821526006235
34.88,0.5036435598590401,2.763941044525098e-07,0.6893283976198524,0.0,0.0076774893270824245,0.007999737549499524,0.2193694442262355
37.12,0.506766129280547,1.6771680594464466e-06,0.9681236410750972,0.0,0.008297066314431691,0.00816901862681772,0.23208904524047513
39.36,0.5062482230582113,5.537640432302401e-06,0.7579514668671538,0.0,0.008373725990122193,0.008004191546539294,0.23907689784766384
41.6,0.5052874446802895,3.7989896709836534e-06,0.936775709379423,0.0,0.008124887332404058,0.007806803027100106,0.2377395704199412
