Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.3602371855219182,7.994037643270404e-15,0.40621508728554684,0.0,0.0,-0.0,-0.5776961737423891
3.52,-0.3602390742959449,2.8262934298319964e-13,0.4146935085862363,0.0,8.831932567357786e-06,1.3090377209078045e-05,-0.5778407513034924
5.76,-0.3602355816437157,1.7581079155350144e-13,0.2982789079447737,0.0,1.4263227078064359e-05,1.4569441690049377e-05,-0.5777107121123796
8.0,-0.36023791612975087,5.4695637307922564e-14,0.21150045680312582,0.0,1.1518017556640209e-05,1.2477446561360013e-05,-0.5777350399698812
10.24,-0.3602373494131731,2.0866633850511794e-15,0.6137955543351237,0.0,9.942270943136705e-06,1.0733698908294364e-05,-0.5777322847937929
12.48,-0.36023737517875776,7.057955677641706e-16,0.6080821054213469,0.0,8.853216919938942e-06,9.552071652774937e-06,-0.5777311054247811
14.72,-0.36023729698476825,6.192521441489819e-15,0.6098883719073678,0.0,8.082038806533092e-06,8.659570030545794e-06,-0.5777285528997869
16.96,-0.3602379777070306,4.3491723740198904e-13,0.6106829680076832,0.0,7.453602672572831e-06,8.360673661125679e-06,-0.5777396650993591
19.2,-0.36022165634418146,4.9298436718806274e-11,0.3734323441934101,0.0,4.7826239784920475e-05,4.201024678115883e-05,-0.5774706789406203
21.44,-0.36024806324263325,1.275709870225734e-09,0.5338720942364701,0.0,5.3431636334514883e-05,5.403513385987591e-05,-0.5776597570059083
23.68,-0.36013535551791864,7.0061216870377406e-09,0.48378637762473026,0.0,0.0002811831893383021,0.00024722187747975774,-0.5762458584159631
25.92,-0.36040845407338673,3.016446972056932e-08,0.6485148889431098,0.0,0.00048458851940466055,0.0005356441731186644,-0.5785516970229407
28.16,-0.3598935712959752,1.6350399429370767e-08,0.5107344856087593,0.0,0.0009838434908685874,0.0009262368417906207,-0.5744393956768199
30.4,-0.36187177628650313,4.2159794309409744e-07,0.715680981159634,0.0,0.0035458471794280787,0.004203930875656237,-0.5925464399941633
32.64,-0.36070295603047275,4.96459013272755e-07,0.62711083128856,0.0,0.0034348832511398976,0.004209659047578931,-0.5963101205482713
34.88,-0.3601289162166226,2.2286828300220573e-07,0.6920246820532768,0.0,0.003374056273328476,0.004074379902116697,-0.5941108049298889
37.12,-0.35607502697110927,2.2613498992630276e-06,0.4790565581440871,0.0,0.009613042611899776,0.009375749649297915,-0.5556634256508652
39.36,-0.355418406966827,9.742040201906136e-07,0.5591254210105975,0.0,0.01377366104052108,0.012452545659047898,-0.5159033719953368
41.6,-0.3608689309692348,1.0337404479974571e-06,0.46197273304338327,0.0,0.013438063641278357,0.012371138702878006,-0.5242458781802437
43.84,-0.36027968543043953,2.203129905836005e-08,0.8085205550070533,0.0,0.013076768942170676,0.012089190381002845,-0.5272437115530615
46.08,-0.360594658459674,3.027984552046575e-09,0.4633831891080034,0.0,0.012752178438526563,0.011911070039735456,-0.5322522118605899
48.32,-0.3603017874935047,4.3339015714110946e-10,0.6414383115755387,0.0,0.01244021807342401,0.01166524097045435,-0.5347673923279084
50.56,-0.3602368382301687,8.236086420603633e-13,0.548706816980145,0.0,0.012150805013302195,0.011421941484277344,-0.5366315494593394
52.8,-0.36028865192893844,2.479478083777825e-10,0.29922580420751854,0.0,0.011879118298485683,0.011202940026204644,-0.538670869887701
55.04,-0.36025532415710215,4.6718473382241134e-09,0.6876062355490259,0.0,0.011625124702199681,0.010990587869048047,-0.5403429568279446
57.28,-0.3597235407229178,7.719075858183197e-09,0.22443601779014935,0.0,0.0114353464703288,0.01073979119466432,-0.5387552106212901
59.52,-0.36021462766684287,1.1737984527552986e-09,0.6326241851186798,0.0,0.011211078627116148,0.01054702914408007,-0.5400695642792221
61.76,-0.36031300889632056,7.44329321719715e-09,0.6126650278408582,0.0,0.010997343710923847,0.010379744153883685,-0.5418279399398915
64.0,-0.3576246169263416,9.300527495228961e-07,0.7031471925743475,0.0,0.011636901818165193,0.010643464662948689,-0.5292729869716589
66.24,-0.35990485356064095,6.837229957728573e-07,0.3990339024140322,0.0,0.011448823895674169,0.010443357285962964,-0.5291911873255218
68.48,-0.35988719862462837,1.2181487041628344e-06,0.3616232889071684,0.0,0.011271649839599092,0.010252037218700605,-0.5290274773516469
70.72,-0.35913588276137265,1.2380146543653753e-06,0.22733824905397804,0.0,0.01122201139355277,0.01007821682356058,-0.5252796235612534
72.96,-0.3587621855823394,6.538702759079926e-06,0.2821943188673118,0.0,0.011268752304000316,0.009956657105308213,-0.5200252810122811
75.2,-0.3605326430512946,3.265860240368958e-06,0.733390755797349,0.0,0.011108067120357392,0.00988624865700088,-0.5230518371672044
77.44,-0.35733958783533715,8.983441922525479e-06,0.5708504317223134,0.0,0.011735953681650799,0.010184543885646845,-0.5119388930166353
79.68,-0.35844907772605994,2.8972547346373193e-07,0.38614127606802445,0.0,0.01183642100439053,0.010102402007464909,-0.5061614845736985
81.92,-0.3545323013439776,2.342364989180925e-06,0.3742603571477935,0.0,0.014202977679631641,0.01188314639777045,-0.48449028986459164
84.16,-0.35967449205546964,1.1549156295023574e-08,0.6372330835198488,0.0,0.014026623033638008,0.011704038250269755,-0.48467614078059706
86.4,-0.3601085258918054,1.4054903481859644e-09,0.503837121732935,0.0,0.013847059780164235,0.01157658033417047,-0.48655622657110287
88.64,-0.3602386153990107,1.9864032128639683e-12,0.6517148569813683,0.0,0.013676121510693478,0.011471293052221528,-0.48884019779870946
90.88,-0.36023577237071636,1.3960742381501955e-11,0.5791194755133833,0.0,0.013511030025556672,0.011368181157295707,-0.49100214010605736
93.12,-0.35942777202654597,9.432166691281291e-08,0.24854057522980302,0.0,0.013379422501495415,0.01120123639954354,-0.49011594395868585
95.36,-0.35357396955369425,2.5314870539962727e-06,0.17625126177525524,0.0,0.015846625574484588,0.013087159927242183,-0.46842987301443395
97.6,-0.3627022703818683,9.690116270940072e-07,0.7140122023751003,0.0,0.016062711056755656,0.01367318491081079,-0.4794900928824052
99.84,-0.3644570529406811,2.863700808221255e-06,0.2333895848854719,0.0,0.016844578997180476,0.015031090348522099,-0.4960285735646889
102.08,-0.3536047056069931,1.2314864665281716e-05,0.5581293505295384,0.0,0.018692025586207524,0.016311447265101992,-0.47573056804801017
104.32,-0.36252902597381553,5.6180748657493195e-06,0.4006046449744514,0.0,0.018729445446635296,0.0166636072766063,-0.4853651796327789
106.56,-0.35252508357351187,8.712179797945935e-06,0.5327746228544115,0.0,0.020890939536669404,0.018196522115430925,-0.46269172663390834
108.8,-0.3580617745718321,7.173965263252424e-06,0.4078569105005993,0.0,0.020834635608335515,0.01799291420234282,-0.458242087196855
111.04,-0.3527964079661978,1.1210194956848186e-05,0.5956533809361388,0.0,0.02251203465903476,0.01909165432160417,-0.43784878296787055
113.28,-0.3619173192208751,5.896687342796181e-06,0.20490620133804527,0.0,0.022410696870757224,0.01923809392404301,-0.4456343019136323
115.52,-0.36055176182854565,3.412859367158162e-08,0.6285932242267102,0.0,0.022201742966754843,0.01913127477921518,-0.4491000867092274
117.76,-0.3592157833608842,6.650079760500285e-08,0.374190079983422,0.0,0.022015614602246904,0.01891885416469327,-0.44857608985299513
120.0,-0.36023689688950666,9.513499262173705e-09,0.5153936738195959,0.0,0.021811675364021135,0.018782374020040217,-0.45096638423706803
122.24,-0.3604541279964397,3.385834749190719e-09,0.2007940387974223,0.0,0.021616647887278014,0.01867206286300242,-0.4538744173968786
124.48,-0.36022220582997055,3.036893569942835e-09,0.5891737757532564,0.0,0.021422940546848245,0.01853917559969712,-0.4560445690726044
126.72,-0.36026612158204285,1.7721918947434662e-09,0.22104210311086755,0.0,0.02123455418684892,0.018413232037824134,-0.4582565246441329
128.96,-0.3602174858369487,1.763589615410275e-10,0.5097779723381176,0.0,0.021050502140115303,0.018285193012210318,-0.46026383147341443
131.2,-0.35987671134773724,5.6912271583698124e-08,0.36594031618718215,0.0,0.020872696693340038,0.018132787600828263,-0.46131886256520027
133.44,-0.3603775000374272,6.403560340578848e-08,0.25375717374484313,0.0,0.020699361328763315,0.018025427567713085,-0.4636165002554502
135.68,-0.35993208464321325,1.746405482816217e-07,0.7181930967727501,0.0,0.02052963035796609,0.01788310381056365,-0.46472094849779233
137.92,-0.3592942611101948,6.731300303902727e-07,0.3522305393976777,0.0,0.020384117254229155,0.017713903633063785,-0.4642148448836775
140.16,-0.36434950029793345,3.2470399421790283e-06,0.6331250034470497,0.0,0.02073313431819817,0.018463323892504976,-0.4760091542568463
142.4,-0.34789884447173236,9.475251165240686e-06,0.277122346996859,0.0,0.024533216662617402,0.021545945029525473,-0.44808404032464244
144.64,-0.3710985273711136,2.131501084311954e-05,0.5713163879384577,0.0,0.026963908316850114,0.02499325398171638,-0.4756592791011476
146.88,-0.3527280731446756,1.0842502480184466e-05,0.60722947936436,0.0,0.02796253282211985,0.02552622128274284,-0.45978740214511393
149.12,-0.3519778289624329,1.1577417231240722e-05,0.5532905269026165,0.0,0.029113861165898345,0.026179219112412305,-0.44267504454755224
151.36,-0.36146095175148774,8.070168715774532e-06,0.33643008391520013,0.0,0.028921445436853842,0.02613116484925143,-0.4474157688832965
153.6,-0.353040308367801,3.659192547951759e-06,0.6661529844484149,0.0,0.0296807431229157,0.026471077270877875,-0.43333606118523726
155.84,-0.3696142309390916,4.7900623961783e-06,0.3880580698797332,0.0,0.030986297196365413,0.028574638006562177,-0.45590613878474917
158.08,-0.3601978701222982,2.5492944009050975e-10,0.6363202284121938,0.0,0.030762024910652802,0.02839214045810626,-0.45753671884241476
160.32,-0.3603226173958215,1.9670353420862953e-09,0.29014717534062523,0.0,0.03054172024915213,0.028220951022821697,-0.4593872513825856
162.56,-0.3605074762188486,1.4725078130158047e-08,0.14539142865945648,0.0,0.03032574689336821,0.02806525173460665,-0.46157475977239437
164.8,-0.3600824895741609,1.9961785600649397e-09,0.6103846450754217,0.0,0.03011631397240366,0.027885947233846547,-0.4628239326056639
167.04,-0.36003132243765446,1.2367185591350508e-07,0.7509139042832591,0.0,0.02991181078948613,0.027707344694132656,-0.4639353508267683
169.28,-0.3635165660558871,2.1382300152633856e-06,0.417389833074338,0.0,0.029858396716639764,0.027914396808384145,-0.4720380598784668
171.52,-0.3594551803810201,6.415708602170905e-07,0.4258129961873179,0.0,0.029675054228815355,0.02771598747289783,-0.47185546022000213
173.76,-0.36911982221476747,1.2456435433180312e-05,0.34953410259206535,0.0,0.030614579305674534,0.02931255489106303,-0.4906464383338406
176.0,-0.3531557742968271,3.0173170369375472e-05,0.6192207877094414,0.0,0.031248795773160077,0.029568524932589293,-0.4780255059782792
178.24,-0.35015143393593406,9.302417130328574e-06,0.4924523046367307,0.0,0.03260655762304424,0.030407644238109204,-0.4599708622965001
180.48,-0.3678149785872381,1.3318285831165072e-05,0.6026113063245966,0.0,0.03312019487511667,0.03145917629658977,-0.4757464241500382
182.72,-0.35644512875551004,5.274735767563724e-06,0.44761160013051654,0.0,0.033145419974770336,0.0312961279587158,-0.46991006251021084
184.96,-0.33872823473592284,8.75991205937159e-06,0.3688687263510704,0.0,0.0388248939366769,0.03601248117163415,-0.43153596630468494
187.2,-0.3506093879551806,9.315153787751735e-06,0.5755880452142413,0.0,0.039684902515289784,0.03640203703163708,-0.4157291434730914
189.44,-0.35257251688590396,1.5825839484772162e-05,0.8856821791558638,0.0,0.040121038645530856,0.036473494273453484,-0.40382998966104244
191.68,-0.3509818680317004,1.356570181321777e-05,0.33584881666288247,0.0,0.040824570789722514,0.03674270734679067,-0.3893759939335527
193.92,-0.36096530565000406,5.2019236023067185e-09,0.18107424503971306,0.0,0.04059034832393206,0.03660871305567646,-0.39282184604332926
196.16,-0.3606710720231392,2.2007199868089942e-08,0.5343455950611647,0.0,0.040356727256577546,0.036456184384382584,-0.3956775123375651
198.4,-0.3606820123480916,1.0877715573360223e-08,0.5023637537718438,0.0,0.04012692776764057,0.036306194930134233,-0.39848782511983494
200.64,-0.3602110287132557,4.604879367179075e-09,0.6862205167732102,0.0,0.039899816401098666,0.03613098286913007,-0.40043453584543465
202.88,-0.35972751676008863,1.7995884575030747e-08,0.43352198454528273,0.0,0.0396802296888489,0.035935865871702166,-0.401525038228262
