Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.09177997083497869,0.0,0.8671691411422674,0.0,0.0,-0.0,0.16141245199404164
3.52,0.09177531148735985,1.2983133237446016e-12,0.7260472572294012,0.0,2.7014363365533733e-05,4.004904678387674e-05,0.16106585072747426
5.76,0.09180721336919828,1.3809629692519e-09,0.891876154724101,0.0,0.00019916286258444117,0.00014962710532177205,0.1625324029284223
8.0,0.09175573428254524,5.746131579780307e-10,0.5965362587384986,0.0,0.00021680825873784604,0.00021126105622641344,0.16135095640082375
10.24,0.09182272162511507,1.1771449267255932e-08,0.9170757520036505,0.0,0.0002979805458217383,0.00024049293230091998,0.16263532012766269
12.48,0.09170021091266922,1.2090494254196412e-08,0.9657787145066581,0.0,0.00042403192661065166,0.00044393217193770677,0.16045377194741772
14.72,0.09200388338105925,8.018419352318733e-09,0.8695841371703682,0.0,0.0010594727406455723,0.0008679936966113408,0.16534972307924356
16.96,0.09164136318808036,6.674672680424514e-08,0.7423043819659708,0.0,0.0011060693660473653,0.00102885904553423,0.1622798650229731
19.2,0.0917890624640223,6.195667661579305e-07,0.8679520370207015,0.0,0.0010368637518583161,0.0009604542368485504,0.16233377723075182
21.44,0.09218938902298013,9.096734504316563e-07,0.9239054988159285,0.0,0.0017610934019220352,0.0014279113480293807,0.1683328348961639
23.68,0.09169291944907187,7.015506815264194e-07,0.8681754258366916,0.0,0.0016966675644705742,0.0014344995155258476,0.16652632544083956
25.92,0.09181265689689799,5.55692780961023e-07,0.9027622302198548,0.0,0.0016220008201283422,0.00136368958309518,0.1665054131221635
28.16,0.09128927713550805,1.315648004786772e-06,0.9780772395745947,0.0,0.002070014815124164,0.002020668255041167,0.1604979694009403
30.4,0.09316255195203338,1.9147645942992033e-06,0.9230560323262683,0.0,0.004582378350637287,0.00387136312695884,0.17525585434306734
32.64,0.09104200288665787,1.8557314828105861e-06,0.6812195218421313,0.0,0.004811999459556656,0.0044034985124301596,0.16701346331833178
34.88,0.08990040698054513,3.87047284383918e-06,0.982703430824531,0.0,0.00645844825177131,0.006657044224225676,0.1491861890867887
37.12,0.09389009585029706,7.554316890462651e-06,0.9294571878855108,0.0,0.008618557672389823,0.008002356223804115,0.16837229357954508
39.36,0.10278816699145676,8.97281615763907e-05,0.304871715326929,0.0,0.029718796781945334,0.024807496119895404,0.25897249678859935
41.6,0.08772962144416208,1.0071408361312681e-05,0.8290108953930091,0.0,0.030398054866817122,0.026853506843238353,0.2221220857883166
43.84,0.09143369532473411,1.060719168941965e-05,0.9430402232880262,0.0,0.02956131444186436,0.026263485512154468,0.21651071708071346
46.08,0.09446387360320596,1.6065197473116492e-05,0.7539484317103996,0.0,0.029644450930151896,0.025722888487488493,0.23290138517403536
48.32,0.09333789268821024,2.0564667369876607e-05,0.8175321975098803,0.0,0.029208707155012587,0.025029285369865765,0.24018745771619487
50.56,0.08690377769246904,2.70416216332293e-05,0.6779568024111579,0.0,0.03026069782258726,0.027361443934045243,0.20522053996830447
52.8,0.09654637883792594,2.3092896982488338e-05,0.8735763985076377,0.0,0.03165297048322555,0.027647401433244824,0.2329423124566563
55.04,0.08664857564547224,2.3246482720019638e-06,0.638276662037912,0.0,0.03252446731991368,0.029747117270668425,0.19954382883056154
57.28,0.10129891844320338,2.5872329480621438e-05,0.8742008790867738,0.0,0.038095669977699975,0.03308366766000822,0.2525463897385052
59.52,0.082545361528789,1.5162234036168371e-05,0.7796455609419147,0.0,0.04129868909407835,0.03820872407865569,0.19828605738526384
61.76,0.10059566063566039,4.54950387714054e-05,0.9391269871416836,0.0,0.044775223091136865,0.03981960112191665,0.24381091286739087
64.0,0.09086526387271054,8.220186193149679e-05,0.8258027520980994,0.0,0.043941580392351826,0.03930531360266201,0.23627692743257667
66.24,0.08675858761770794,3.1568562499646545e-05,0.5617097519774541,0.0,0.04393029474348932,0.040331381388922394,0.20887927798528483
68.48,0.08960717709337152,4.107969778092175e-05,0.7317906434241973,0.0,0.043221089570943345,0.04010389039462459,0.19692031062911708
70.72,0.09245498443677413,2.4646901606132375e-05,0.9531933544562914,0.0,0.042577196027935964,0.03940965307394267,0.19894901257161357
72.96,0.08523061965625223,0.00010220176048345654,0.9642463428600211,0.0,0.04307290767439447,0.041045540009597085,0.16828453816554623
75.2,0.09843315191585988,1.6017803069823673e-05,0.8002854446833197,0.0,0.044561582001560525,0.04137894242630592,0.1971953170669869
77.44,0.1046713244022428,6.114007420949355e-06,0.95999636273424,0.0,0.05023927139652272,0.04478834642463521,0.2509710498739197
79.68,0.08618445978667677,1.0130988419372201e-05,0.8785641773047989,0.0,0.050201145066272615,0.04572110474842978,0.2253588145706571
81.92,0.0788734623913514,0.00016688518156688268,0.9565500528168903,0.0,0.05345834513531125,0.05087408280747465,0.17173355595065254
84.16,0.10696934395723168,3.80334382160288e-05,0.8027547912229133,0.0,0.05963517973721201,0.054556948925919176,0.2309310364573478
86.4,0.07895406333996635,8.359166890366209e-06,0.4928932280135613,0.0,0.061882808785874155,0.05863149661096133,0.18022038915657945
88.64,0.10445306712878,5.183012355511898e-05,0.9065254035660475,0.0,0.06534035304941847,0.06018096260532318,0.22688673843861085
90.88,0.08064449562739284,9.884101754816019e-05,0.9643831834269346,0.0,0.06637745342854119,0.06276517644293361,0.1848824958130808
93.12,0.09328582145172937,7.225866089869849e-05,0.8479419981956683,0.0,0.06569796820133006,0.06193285839024676,0.18965786478111113
95.36,0.09592939963197566,0.00010516726313113639,0.922150145232017,0.0,0.06548653454038168,0.06121162148726364,0.20335770343537973
97.6,0.08953532757983718,5.405526538308802e-05,0.8871456001663434,0.0,0.06468142748325535,0.0607628886222687,0.19481461367090525
99.84,0.09480346776662274,1.2463287749019811e-05,0.5011400993374397,0.0,0.06427737775612104,0.060025205475965855,0.20406847688758512
102.08,0.10249382313665323,0.0003263815290935904,0.6724778501669805,0.0,0.06619271590603493,0.06058558470760031,0.23779273680751567
