Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.2800152470346242,7.966928432174903e-12,0.5992045592607065,0.0,0.0,-0.0,0.3294476600984513
3.52,0.2800147981082062,3.1640076881930197e-11,0.8334807216140507,0.0,1.9915142417725264e-06,6.078568103839394e-06,0.3294313274389018
5.76,0.28002782814888505,4.419531883830037e-10,0.7847894771119841,0.0,6.723766329672754e-05,4.8852732176100774e-05,0.32974191900248195
8.0,0.2800104055415389,8.947892373772283e-10,0.5486482788253945,0.0,6.304015179595831e-05,5.422147248933806e-05,0.3295802836538666
10.24,0.2798727503248828,1.596411699212477e-08,0.855107955819429,0.0,0.0004492490887272083,0.0005332055466542715,0.32748005585576645
12.48,0.28009778700843224,4.0666468090772364e-08,0.9427633279728355,0.0,0.0005562865540955081,0.0005564048743061788,0.32880896855505837
14.72,0.2802477464462687,1.0789111043603887e-07,0.5505134319402358,0.0,0.0009468301094971978,0.0007752383088360103,0.33131698153334166
16.96,0.2839122458086627,0.0003934757127843969,0.2798837785074664,0.0,0.011937093129653931,0.008960875998383066,0.3665280750544464
19.2,0.291896614243385,6.572624688002395e-05,0.0,0.0,0.035448333797715725,0.025519925494336657,0.4584664958556761
21.44,0.2810310767182913,4.654934665543124e-07,0.7820290174720004,0.0,0.03353837620808823,0.02406247157808781,0.4529561133003206
23.68,0.2788265690331997,1.0938362680420277e-06,0.9301749211951178,0.0,0.032241617216430866,0.023952885723781826,0.43386516250768326
25.92,0.2805521991183271,1.388689572714211e-06,0.9894269002110988,0.0,0.030798054304238657,0.022924753149373714,0.42841956626558386
28.16,0.28004456549477585,4.189017374357166e-07,0.7583446207201183,0.0,0.029545067267089466,0.022188420899065527,0.42097044307903664
30.4,0.27901491425621505,1.4966364508457765e-06,0.9039933341378158,0.0,0.028569326520987988,0.021955282446715366,0.409234001015234
32.64,0.2798180701434603,3.632021131004006e-06,0.9145020975189596,0.0,0.02756266030137856,0.02138037678304394,0.4029584302895337
34.88,0.2803471870121763,1.2075109349098497e-05,0.8554217285975285,0.0,0.026646122999784947,0.020706240562792754,0.39987357042032357
37.12,0.2828111449641191,2.287393129932758e-05,0.8408026223834197,0.0,0.02636560085209008,0.019997243637986887,0.40769783790481373
39.36,0.27988567928272956,1.581523874359671e-05,0.8899510928347354,0.0,0.025607192648368454,0.01957231949738717,0.40282684118255396
41.6,0.27542068018806054,1.1898321563282853e-05,0.9634606856570876,0.0,0.026436480462820655,0.021572385378017273,0.3813692343295174
43.84,0.28122788873500504,1.2528181273185142e-05,0.9683180736071119,0.0,0.025846104020688137,0.020920147819048367,0.3831849396551008
46.08,0.2830528735770559,5.758888443557235e-06,0.9211396172531585,0.0,0.025807307697189256,0.020427450721496727,0.39115113600990137
48.32,0.2783126375763443,1.2359466723919852e-05,0.7055022854828696,0.0,0.025359393463178136,0.02049517882363196,0.38271519170791035
50.56,0.2853208170280397,0.00012972804522308677,0.9766542381373935,0.0,0.026443718734958398,0.020672497442083305,0.39718400370466367
52.8,0.27231086278502836,4.9345365452776984e-05,0.8600169374448149,0.0,0.028838573747847523,0.024396899448513663,0.3710035064888264
55.04,0.28930498811084426,0.00010923957569340433,0.9453675141371688,0.0,0.03232553166070315,0.026179737552063514,0.39637932113597296
57.28,0.28354941784954146,5.518870140786222e-05,0.7938587488046731,0.0,0.032212809604602766,0.025655654141529746,0.40369570144952505
