Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.28501153085817443,8.717657275903558e-13,0.587730944747056,0.0,0.0,-0.0,0.5193894100483873
3.52,0.2849965956592224,5.442083202172539e-11,0.4603631730068447,0.0,7.179745705995091e-05,0.00010847168907000152,0.5186839762845807
5.76,0.2850679660973914,3.279028714363979e-10,0.2900731782568777,0.0,0.0003543777385658676,0.000275137192171397,0.5206961900783889
8.0,0.28509280923854674,9.67713903725999e-10,0.3483765093596757,0.0,0.0004634498677669404,0.0003002791887523902,0.5222890046122661
10.24,0.2848557360866333,3.3033526160911947e-09,0.26414686448145097,0.0,0.0007701952149878788,0.0007552666514401978,0.5187656259592648
12.48,0.28510382916226185,5.332093129356349e-09,0.4991602567292134,0.0,0.000806935809380773,0.0007147285447561551,0.5203227642338841
14.72,0.28497549729476335,7.040296955985215e-10,0.6990988675176156,0.0,0.0007378907063160877,0.0006801498798427398,0.5197031501723841
16.96,0.2850718462355437,2.9388204617420137e-10,0.38400724424905197,0.0,0.0007225649070598045,0.0006335544283142566,0.5203761512187088
19.2,0.284851621090783,2.564499441544588e-09,0.4292612465988821,0.0,0.0007913292201745278,0.0007834837910545448,0.5185880660186679
21.44,0.2849694601087669,1.5669415406601467e-08,0.6578702598953114,0.0,0.0007420451936437604,0.0007528001601684798,0.5182707751553843
23.68,0.2857844071242168,3.4794215648203297e-07,0.7913646508603704,0.0,0.0022891686795256765,0.0018707037263355753,0.5250097854920412
25.92,0.2869049090164819,6.095296953041716e-07,0.5692687252752321,0.0,0.005468920524150775,0.004140148525616301,0.5394463989797567
28.16,0.28849859536171985,4.104245469717194e-06,0.7601621394223019,0.0,0.01020510968971417,0.007410336147026776,0.5632426927062424
30.4,0.2830241742185444,4.892113453333246e-07,0.551892289679567,0.0,0.011056705241346361,0.008998109448031909,0.5467004937758455
32.64,0.2818962012968971,2.1413510849849472e-06,0.3274818503351846,0.0,0.012625793698985038,0.011489582749984016,0.5252602536188913
34.88,0.28539716494506506,1.9546137676282523e-06,0.36011419354185203,0.0,0.012271699621660467,0.01106795473030961,0.52717015617298
37.12,0.28882066215469204,9.685900978571636e-07,0.5219057044946793,0.0,0.01473086887599914,0.012364829500394607,0.5478791209880574
39.36,0.2894953266165301,2.2727408170823635e-05,0.4634310221873045,0.0,0.017265848011120327,0.013672809976283352,0.5698278013201399
41.6,0.28959893465622977,2.2435942769523742e-05,0.5429014377673226,0.0,0.019241017196747895,0.014545405102482444,0.5899812221595517
43.84,0.28508677878902655,1.3878507655985483e-06,0.5058592073473023,0.0,0.018742814512640385,0.014233633165157283,0.5868070498597664
46.08,0.28056468060139905,1.3911514858341337e-05,0.8162475189180968,0.0,0.020290547187259093,0.016790379558806662,0.5635930734125223
48.32,0.2757170917554308,2.50995522634027e-05,0.5928956811152746,0.0,0.02582235951353571,0.02395735712907466,0.5216743670539616
50.56,0.2897947314488192,4.78586403414499e-05,0.6028754504497978,0.0,0.02711555477994037,0.024223692478401188,0.5412206521505167
52.8,0.28497344751050124,6.42845764050109e-09,0.5457773332103955,0.0,0.026508817836627722,0.02370925613446327,0.540161117936633
55.04,0.28424423594644943,4.5910938173606986e-08,0.48337026161519697,0.0,0.025921403481622765,0.02334106241762632,0.5364309203827728
57.28,0.2872135601456751,6.225289784019645e-07,0.1531982873765184,0.0,0.02582328999432993,0.022896947387800116,0.5437761220885338
59.52,0.28092400154966213,8.073052454274187e-07,0.28833622985803,0.0,0.025949206756560032,0.023744348867843997,0.5285717151100908
61.76,0.28563765964882015,2.2469994006511655e-07,0.7320113486292995,0.0,0.02552890549460776,0.02326705621390957,0.5303561985505691
