Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.10587208896990186,2.8657039414676754e-15,0.7583139381063135,0.0,0.0,-0.0,-0.051781589049332166
3.52,-0.10587028573839441,1.6508178506629683e-12,0.14867057486723537,0.0,1.6461059286355095e-05,1.1497095225962227e-05,-0.05164613348165892
5.76,-0.10586229584174289,1.3521417126765732e-11,0.28883194844674914,0.0,6.783953021418484e-05,4.492548961509518e-05,-0.05120085700428034
8.0,-0.10587257633213765,5.25842169223592e-12,0.7231635073094238,0.0,5.985842470916382e-05,4.3613470721896375e-05,-0.05136434491096076
10.24,-0.10586748715008265,2.6141733223800786e-11,0.5129981488279148,0.0,5.4955945859711346e-05,3.641991953863512e-05,-0.0513095215060686
12.48,-0.10587017751832206,1.9954881253853625e-12,0.7564362151947857,0.0,4.9900247158024875e-05,3.259567074959298e-05,-0.051340337807121106
14.72,-0.1058719084745755,1.6812745551256125e-12,0.677629790942723,0.0,4.677058224332251e-05,3.1877632821237455e-05,-0.05139949984449499
16.96,-0.10587161160545777,6.782915128488115e-12,0.6020353506375478,0.0,4.393067018336808e-05,3.061350095998804e-05,-0.05143829630150765
19.2,-0.10587120840960518,5.047661530998761e-12,0.6679863641856683,0.0,4.143148255376237e-05,2.906089892125391e-05,-0.05146174079902743
21.44,-0.10586714535243369,1.8411638968940697e-12,0.6318050797564648,0.0,4.165984068411303e-05,2.755104223992936e-05,-0.05141945446056617
23.68,-0.10587254887449205,1.6531805714959956e-12,0.594462513770821,0.0,4.040367804223741e-05,2.7898799924253247e-05,-0.05145865709971975
25.92,-0.1058681736431537,2.5653390883351752e-11,0.3589251439798017,0.0,3.97435192361842e-05,2.6324259135701176e-05,-0.05143654935656028
28.16,-0.10586373449689701,8.964516936970975e-12,0.2893672234864375,0.0,4.460990475166072e-05,2.8345285460901764e-05,-0.05136654113841577
30.4,-0.1058719710353021,1.3090431758836882e-13,0.5604955841289381,0.0,4.3433035873271255e-05,2.8327642736506157e-05,-0.051394921840774765
32.64,-0.10587204969527197,1.112207801609829e-14,0.6139564958074641,0.0,4.23357438786852e-05,2.8266870856430107e-05,-0.051420306289229556
34.88,-0.10587196939955057,8.572349765631463e-15,0.6245657589846534,0.0,4.126502668656909e-05,2.807128931482045e-05,-0.05144176372252085
37.12,-0.10587207039485946,2.7116526806559037e-14,0.6147361749744179,0.0,4.0279989452927196e-05,2.789486326822893e-05,-0.05146158929181621
39.36,-0.10587188459767327,2.202813164506348e-13,0.6031965010587976,0.0,3.930513750859762e-05,2.757425525459637e-05,-0.05147766126934117
41.6,-0.1058727032738832,1.1623528733073357e-11,0.6098900249425921,0.0,3.859652326926854e-05,2.7718545416964405e-05,-0.05149851488204249
43.84,-0.10595671287754904,3.7005482837296153e-09,0.3771540312331614,0.0,0.0002027028769028485,0.00021974630638442517,-0.0521483484463523
46.08,-0.10675743242668378,7.327513700245091e-08,0.4264771891298249,0.0,0.001942843975171667,0.0022323301303239056,-0.05846473491451187
48.32,-0.10572371095996691,3.2562306824946102e-09,0.5684544279872288,0.0,0.0019671296216505615,0.00220260157711182,-0.05714769244964857
50.56,-0.10590914928253492,4.281463857867371e-09,0.19129137624091794,0.0,0.0019192053681807918,0.002154692351670258,-0.05715646232476512
52.8,-0.10588484838968804,7.611305190005133e-10,0.6169270212850314,0.0,0.0018781910952423012,0.0021074539512377427,-0.057012381362511744
55.04,-0.10582548981769002,4.09510912625779e-10,0.3462680668943065,0.0,0.0018542430651370353,0.002063202315377932,-0.05652311398561283
57.28,-0.1058751116096488,4.66734156953854e-11,0.6032988299815045,0.0,0.0018191359378891474,0.002021057067324903,-0.05635821343899028
59.52,-0.1058715713067333,6.671849975201037e-13,0.6061128657102368,0.0,0.0017866080824692227,0.001981201754113088,-0.05618582839171293
61.76,-0.1058721277934691,1.0359979249627765e-13,0.6077323866530998,0.0,0.0017556959740509452,0.001943603324762009,-0.056028742440759505
64.0,-0.10587197745412313,9.386828476387494e-14,0.5982321065202798,0.0,0.0017263843861922694,0.0019080306621608177,-0.0558817111604728
66.24,-0.10587185895268203,4.3043595342364357e-13,0.591439914362551,0.0,0.0016985349736404877,0.0018743096132127137,-0.05574388852426748
68.48,-0.10587378424350458,1.4188314686780174e-11,0.5930537727621197,0.0,0.0016717162185205159,0.0018423764151417187,-0.05562428828058841
70.72,-0.10591122636321482,3.926937835858739e-10,0.5430687469710087,0.0,0.0016421479049018417,0.0018152140803969297,-0.055687949673241866
72.96,-0.10593046294475739,4.72025225087723e-10,0.5873885831196731,0.0,0.0016130992197683502,0.0017920197073367109,-0.05583532965106541
75.2,-0.10587380967088167,2.109039948079591e-11,0.5179296376505779,0.0,0.001590134148661614,0.0017642961659568581,-0.05572370528161008
77.44,-0.10613448182925433,6.863814874082702e-08,0.3866783240966303,0.0,0.001599595701215786,0.0018155337134817889,-0.05673738701232056
79.68,-0.10516791551182503,9.196209163722504e-08,0.5539505080380143,0.0,0.002094981965745891,0.002187919059874891,-0.05366104445094955
81.92,-0.10515574289038543,3.8167907952867896e-08,0.13052081356844636,0.0,0.0024880216166859796,0.002462027575275118,-0.05070156441534246
84.16,-0.10587081820060407,3.652008351789249e-10,0.5382756740627398,0.0,0.0024540135056262498,0.002428736761466232,-0.05072496201379395
