Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.001621928165444042,0.0,0.6019098558756689,0.0,0.0,-0.0,-0.09393777233478273
3.52,-0.001621173821569677,4.5286934307410605e-12,0.6540150992951455,0.0,5.7167030538398186e-06,1.488994589514473e-07,-0.09389010205017212
5.76,-0.0016137770309678778,9.559112282647723e-11,0.8348296690344515,0.0,4.772137799294244e-05,2.9636494308790445e-05,-0.09356258828235031
8.0,-0.0016283755872085193,1.4730984324391597e-10,0.8264423708849826,0.0,5.483101696957865e-05,4.919413574076887e-05,-0.09386010466820227
10.24,-0.0016583554966249636,2.2075033192237282e-10,0.8571724678006865,0.0,0.0001374297715631778,0.00017240220787685285,-0.09479643907446311
12.48,-0.001592443148238587,4.3247971999693404e-10,0.8117621333006007,0.0,0.00018938969750854163,0.00019405924831783565,-0.0940322322724404
14.72,-0.0016486203687788858,1.1446635501828364e-09,0.6779787180854323,0.0,0.000183946192503485,0.0002078194763300196,-0.09450067997504186
16.96,-0.0014996422310484814,7.675217139194983e-09,0.8313058915790167,0.0,0.00046754438546345013,0.00041553020143158154,-0.09249837092638369
19.2,-0.001606402911236815,9.964894115405152e-09,0.41866951431490634,0.0,0.00044057654822136395,0.0003855230596930534,-0.09244028027573359
21.44,-0.001493899656611064,8.776074153604914e-09,0.7462813594489208,0.0,0.0005667441812391701,0.00045409178775464456,-0.09097189333395572
23.68,-0.001030773159133025,1.2232752109373705e-07,0.6121257426414044,0.0,0.0017913630853754767,0.0014386599523197484,-0.08444921557339691
25.92,-0.0009890800562778468,3.507547404814298e-08,0.6707555073450725,0.0,0.0024045671923678684,0.0018240043232605706,-0.07857452255678943
28.16,-0.0017385040367247084,1.2131738933163267e-08,0.9068415258187179,0.0,0.0023533754489443474,0.0018671432397144524,-0.08088968616172443
30.4,-0.0011606962316267344,1.4395694166432801e-07,0.8242331936167469,0.0,0.002510176230817768,0.0018942927914931576,-0.0776577979324643
32.64,-0.0021199187566468547,1.122352855685299e-07,0.8583472456307925,0.0,0.0027718590305447857,0.0023801705458283873,-0.08293915633580629
34.88,-0.000992510756779419,1.9633669167324673e-07,0.8538064820909134,0.0,0.003052409459505934,0.002490571045370079,-0.07865461539457197
37.12,-0.002478933569693753,2.5476870630682775e-07,0.8478972029577113,0.0,0.0035575225909262606,0.0033077678714542613,-0.0859251440545914
39.36,-0.0010103022472914835,2.10588443099796e-06,0.6898846560409788,0.0,0.0037293556518385755,0.0033248203364238563,-0.0820756996784271
41.6,-0.00033136313048620636,7.805066745385554e-05,0.5922247087387856,0.0,0.004582512120934083,0.003869741920937806,-0.07411513064798558
43.84,-0.1479789157166238,0.002120241256189844,0.5718169736348842,0.0,0.27387125760804704,0.3177798506435493,-1.0
46.08,0.016882549827890392,0.001166022394644584,0.6073321096035654,0.0,0.27393694472297586,0.31147010777661555,-0.8454847703713331
48.32,-0.002858779481191953,1.9691622284686836e-06,0.5029992318935224,0.0,0.2676573488569029,0.30392444429273124,-0.8184291829663592
50.56,-0.002799370641296428,1.1020612419382231e-05,0.614597618846677,0.0,0.2618022135876213,0.2968969669432872,-0.793399794108961
