Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.04841478357701812,8.854433925850476e-14,0.8003431375464188,0.0,0.0,-0.0,0.31299927133223715
3.52,-0.048413854569083536,6.386655350255275e-13,0.3853045736831224,0.0,7.567597252976562e-06,4.222058827890689e-06,0.31317240863431306
5.76,-0.048411628993929035,2.994278909995959e-11,0.7435357152139238,0.0,1.9263505364138505e-05,1.0930055144996842e-05,0.3135066383174554
8.0,-0.04842411764834509,3.296298893806307e-11,0.6688564105423367,0.0,4.920300092139367e-05,5.5005315711632014e-05,0.31251001071330053
10.24,-0.048405462270191046,1.0688311775896858e-10,0.8373147807994281,0.0,6.678892309239577e-05,6.087640515593876e-05,0.31330273996591584
12.48,-0.048424382332237115,2.8893929590731937e-10,0.7619279272989672,0.0,6.814688488864856e-05,7.161509476395341e-05,0.31265586175716376
14.72,-0.048394354894772396,1.1616643363544688e-09,0.9044223790034778,0.0,0.00010654047929953686,9.305867003815338e-05,0.31379270643410484
16.96,-0.04840924716976247,2.2286080824995363e-09,0.9747942935281199,0.0,0.0001009483277325905,8.522390741698875e-05,0.31395147926065925
19.2,-0.04855218802413397,1.966329633775782e-08,0.9027207819750631,0.0,0.0004200821662123006,0.00048492186601311753,0.3081550595360911
21.44,-0.048224941831431,5.463724183387661e-08,0.7438689140686346,0.0,0.0007699297464428138,0.000720969108987688,0.3157155640134497
23.68,-0.04861622598700366,6.32959666806459e-08,0.7971940955151701,0.0,0.0009007377043463935,0.0009530244633946647,0.3086427358600412
25.92,-0.04808359381152216,1.9745597526657e-08,0.7736625152901274,0.0,0.0013465328786765843,0.0012390478631333767,0.3192929732914982
28.16,-0.04867634389341402,4.558079836158778e-09,0.7786420783507687,0.0,0.0014359172020713248,0.0014433800761632003,0.3113093870895216
30.4,-0.04876247836613501,2.905942936088221e-07,0.8368488761856093,0.0,0.0015663370785771026,0.0017050248199704657,0.3021730696455025
32.64,-0.04812376295319731,2.972357266419848e-07,0.8170022853238251,0.0,0.0017516550800038848,0.0017727085784356117,0.3101264052730024
34.88,-0.04883385264021756,3.3520011848847177e-07,0.9034274294187145,0.0,0.0018844955189921207,0.002043235699210005,0.30054332925173854
37.12,-0.04830705663623314,2.1448638856150376e-07,0.7440529678337783,0.0,0.0018724088723773378,0.001986334978515979,0.3036380139449919
39.36,-0.047851991331400834,3.2748562968641475e-07,0.9870607204446411,0.0,0.002325052646668669,0.002256994036179331,0.315812132213795
41.6,-0.04806234811705479,3.2318825079124103e-07,0.9152293381726417,0.0,0.002434731658362859,0.002267147188320497,0.3225780525174262
43.84,-0.04741371995692589,1.816331703053499e-06,0.526478912726675,0.0,0.0033127618063682187,0.0028711480277644206,0.3407557306848137
46.08,-0.04878308657164654,2.802923831056272e-07,0.6971727366037259,0.0,0.0033146410842061847,0.0029871592889745393,0.3328968637448022
48.32,-0.04699134439615782,1.044717136070499e-06,0.7113129268026488,0.0,0.0044877625724589285,0.0038097645686621267,0.3561091039652975
50.56,-0.04779115139132528,1.2298552083184666e-06,0.9345371984603784,0.0,0.004576868551791667,0.0037782806593670173,0.3643412895454221
52.8,-0.04779690035484707,1.2788080069356027e-06,0.6866599412267359,0.0,0.004645368357658048,0.0037376866184214716,0.3717981744495169
55.04,-0.04896124978267491,3.6767432730304166e-06,0.7858559687058942,0.0,0.004694770540626048,0.0039390357517281515,0.3612987155115295
57.28,-0.049044913941431734,8.711997233827759e-07,0.4564760617056959,0.0,0.004760418388610311,0.004162136151325817,0.350407498218549
59.52,-0.04772891317858041,1.328781878233835e-06,0.8138315187488017,0.0,0.0048633211743691635,0.004146459424332215,0.3584904719233388
61.76,-0.04898513674377902,1.527604517737208e-07,0.501010728396774,0.0,0.004884479071218769,0.004301260663753338,0.34927324696787654
64.0,-0.04711139410369358,2.632220782721208e-06,0.8618163319773752,0.0,0.005397463931447454,0.004583241291349748,0.3647748354653786
66.24,-0.0486115250185043,9.488250394551503e-06,0.7735669474112316,0.0,0.005314427227057261,0.004561724402612578,0.3606045634174535
68.48,-0.048619918459327005,1.4872821079923483e-05,0.9205803154690475,0.0,0.00523508963339738,0.004541422384730854,0.3566024206410583
70.72,-0.049035476350015816,5.529488105704053e-06,0.7342538788899485,0.0,0.005250961218673795,0.004681921991904333,0.3480099948391009
72.96,-0.05012084105819958,8.169852553800354e-06,0.9334742028765245,0.0,0.005867717343054821,0.005586975106106139,0.32767909829591657
75.2,-0.0453756473232334,5.27016134747077e-06,0.9104503196031536,0.0,0.007864740424950164,0.007083595293371413,0.360564843738876
77.44,-0.049397316846362394,1.5592505987803676e-06,0.6933458878874362,0.0,0.007881824605668606,0.007272213340902321,0.34874224402270104
79.68,-0.048913882266482966,2.9528537460942153e-06,0.9570281022599529,0.0,0.007786832271301894,0.007267784541962416,0.34258182820397387
81.92,-0.04868896948923751,1.19524028541858e-06,0.9317138584694152,0.0,0.007675553279026389,0.007209506405234048,0.3390201663580519
84.16,-0.047183247714381094,1.6233104818767318e-06,0.8031519265045554,0.0,0.007875155841430878,0.007241317982430862,0.3504153433880066
86.4,-0.04999399284758976,2.924053877891055e-06,0.9635110731335241,0.0,0.008087143791402886,0.007684061854804185,0.33436293176891096
88.64,-0.04786642461079238,4.770219752217299e-06,0.9004033220385503,0.0,0.008053715221634224,0.007584549168518057,0.33893866701142805
90.88,-0.04734877239904234,1.3287287425694145e-06,0.605515643196157,0.0,0.008163287672071478,0.007561295312986977,0.3479972337182322
93.12,-0.049849733363638404,1.6223679625602491e-06,0.927230600120945,0.0,0.008287295662579894,0.007880972936298315,0.3344292514422553
95.36,-0.047594080419039675,3.0066815300183138e-06,0.8665333982071853,0.0,0.008315608476305508,0.007812867594899778,0.3410449618173259
97.6,-0.04898981882157516,2.4984635796915783e-06,0.8019042994057637,0.0,0.00823516851329175,0.007813358857282125,0.335536280746749
99.84,-0.04781488140048806,5.332024084873797e-06,0.7931213754761992,0.0,0.0082129065049486,0.007726447968037332,0.3400044599768448
102.08,-0.04915730264751461,2.8128350672494747e-06,0.5039897375592671,0.0,0.008158077277784302,0.0077681636886125175,0.3334007926062168
104.32,-0.04791309431997126,2.8473358263840473e-06,0.9494686383907128,0.0,0.008121198894606382,0.00768021815818655,0.3369453899048631
106.56,-0.04746865863497096,4.08887554041523e-06,0.9804404616820672,0.0,0.008180629170728761,0.007639500703168671,0.3437934859178018
108.8,-0.05122433724727826,3.6849006785933705e-06,0.9267740262873984,0.0,0.008875603229430864,0.008646130826077701,0.32179316516617007
111.04,-0.04470860746794236,4.179329854908264e-06,0.9812716289100128,0.0,0.010314239226225746,0.009669636100798447,0.34924578468117384
113.28,-0.05120732837037223,9.502908607382038e-06,0.974457692456424,0.0,0.010787356607864139,0.010444149290669644,0.3281256239628534
