Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.11216209751736783,3.2372158874937213e-12,0.762655171318198,0.0,0.0,-0.0,0.08923529731775637
3.52,0.1121602921971816,4.0305577473318233e-11,0.6680407668140583,0.0,8.05524795988125e-06,1.850649838038705e-05,0.0891241468714572
5.76,0.11210870333124956,8.771513683126453e-09,0.802745293974693,0.0,0.00019818693210632668,0.00028267253779057437,0.0869696051308615
8.0,0.11228650147419139,1.848289107431135e-08,0.963118271017696,0.0,0.0006366918781787355,0.0005546752350151031,0.09136569657314353
10.24,0.11227724762166891,3.685479856300649e-08,0.5188204687459195,0.0,0.0007058713708389153,0.0005357840489745191,0.09377545395070075
12.48,0.11174901866969167,6.617902019298332e-08,0.8439956245484609,0.0,0.0014695312242015248,0.0016177071350977536,0.08454124407371943
14.72,0.1125762310138061,5.896639306344507e-08,0.8792934743570355,0.0,0.002020425205539416,0.0018718178893046052,0.09249681859929915
16.96,0.11231526256897273,2.314686598289517e-07,0.3897785623344098,0.0,0.0019449954883207323,0.0017275820294587786,0.09444665537157637
19.2,0.11048209095764783,4.635195953161245e-06,0.8479908673236964,0.0,0.004521593102113957,0.005104617817881398,0.07088203720673025
21.44,0.11360512399171929,9.167586957498163e-06,0.748783623174018,0.0,0.0060918144470890005,0.005939526420426302,0.09048629283674048
23.68,0.11245513431174348,8.14963345479285e-06,0.725907286632535,0.0,0.005877852897114765,0.005615530715028793,0.0936528876787941
25.92,0.1151391261218393,4.534201215273518e-06,0.8564154030392567,0.0,0.009331116938541743,0.007917439585367647,0.12383317351718559
28.16,0.11258968997224073,3.1071456891303875e-06,0.8536748041406953,0.0,0.008992580078938285,0.007535216835911358,0.1252219721243577
30.4,0.11133529520625762,1.2700993070108492e-05,0.9742739914013819,0.0,0.008827147307215486,0.007727317615994659,0.11537938242274381
32.64,0.1134137683545926,8.046527757515334e-07,0.7540862869728289,0.0,0.008955275270007829,0.007545799253618481,0.12391153834435453
34.88,0.11103559988169853,4.294134620018374e-06,0.8169108349778034,0.0,0.008942800853144377,0.007923803687857662,0.11307470901722882
37.12,0.11362891784081364,5.148817048939606e-06,0.8310422097490765,0.0,0.009196346679762234,0.007840505255296145,0.12229704883422365
39.36,0.10932948487946015,1.0449277945217199e-05,0.9592674533981521,0.0,0.010358997268947675,0.009745383911399586,0.10108261057904722
41.6,0.11255985451544959,3.7349148970218774e-05,0.982221647129876,0.0,0.010124288456472823,0.009444685791255257,0.10303687951202334
43.84,0.11029996190699043,1.4845326084113983e-05,0.5622449188995234,0.0,0.010252519305897514,0.010008232218336677,0.09088195301739543
46.08,0.1253656088949744,9.196748333646384e-05,0.7119056920835051,0.0,0.026295610656143643,0.022966348850721678,0.16822424509459566
48.32,0.11408213460771521,0.00033109801778662015,0.7426179530457464,0.0,0.025923748864204198,0.02234373138411868,0.17538050819401985
50.56,0.0987145727777905,0.00013548630657377929,0.8634058379234522,0.0,0.033504527690715,0.03251033731789599,0.09964020546239505
52.8,0.11928162799130582,1.5557300217074226e-06,0.43469993115964656,0.0,0.035356766639416615,0.03302816001768227,0.13573476734943957
55.04,0.10707213910871038,3.896573205234287e-06,0.8162836242503355,0.0,0.03522549109343733,0.03386912903088297,0.10880439258963359
57.28,0.10863856154345419,1.7979969463696673e-05,0.9684169021468207,0.0,0.03467510597963221,0.03395706900401038,0.09136419467951207
59.52,0.11384572334959842,1.1488981031695708e-05,0.8157726786582327,0.0,0.034236478059069625,0.033252971002164636,0.09896371219006417
61.76,0.11619339266201734,0.00020051189409420235,0.939943861396123,0.0,0.034436633977756974,0.03282347402838331,0.11634483169458876
64.0,0.11129467017538408,9.187298982365254e-05,0.6973404416133148,0.0,0.03377857680221514,0.03234401245853039,0.11172684750887818
66.24,0.11323595520006058,2.888302217214152e-05,0.3055027617137866,0.0,0.033290612546219074,0.03173343881109553,0.11538483337595618
68.48,0.1174314468027493,0.00012603689003984377,0.8092152642165129,0.0,0.03389757315838864,0.03160569954543531,0.13547192808216768
70.72,0.10878936368828884,1.4298116456412597e-05,0.9214007547517086,0.0,0.03351502045397071,0.03174969150379936,0.12104869602358326
72.96,0.09566702664576487,0.00013931319382619878,0.892889238030678,0.0,0.03921664058089594,0.03959595850236953,0.058534773118392724
75.2,0.1490469208404206,0.0002214528471625892,0.5395751959080791,0.0,0.06570588955818683,0.06074717117939282,0.19302213420631964
77.44,0.08315674772574,0.00016497367168850173,0.742452427989707,0.0,0.07442661635065016,0.07308651286187841,0.08801055041190242
79.68,0.11629235994308207,3.4291899040463116e-05,0.63537460347202,0.0,0.07381779717754572,0.07197910300415676,0.10217196699763087
81.92,0.1251856873186472,0.00022559181144773106,0.883615217918119,0.0,0.07549595967323655,0.0720776799823437,0.14516502640675033
84.16,0.11317701726872409,0.00018444959921714858,0.6360755727200252,0.0,0.07451957834659602,0.07105411406205098,0.1469819733490394
86.4,0.10993398439024027,0.00020695233840598137,0.6910377826086845,0.0,0.07347071490231745,0.07033150689004956,0.13846636229404385
88.64,0.11028762989848762,0.07153604958734497,0.6488192201402222,0.0,0.07246228163630937,0.06959403750740495,0.13146519895379738
90.88,0.2902106074222528,0.03845754093322314,0.4773343898241291,0.0,0.24116433378992128,0.21592415098729262,0.665173703143892
93.12,0.11203663326569924,0.0003214750719535317,0.5394815409724514,0.0,0.2381518369311879,0.21347500799534946,0.6510930450378536
95.36,0.11177998665107536,2.0919828792606756e-05,0.6088946333615656,0.0,0.23524222792256583,0.21112971213408457,0.6369323575941952
97.6,0.11563166461505325,0.0010456674174419704,0.5396939749017263,0.0,0.23256112290771863,0.20859730264666096,0.6341944814371827
99.84,-0.2579618415290533,0.02902772959894393,0.5340011729300009,0.0,0.48450240932005717,0.49273850537260344,-0.3907109123453142
102.08,0.13589921732983767,0.04631115977665619,0.5965188574021889,0.0,0.48141069917171936,0.4870406490317777,-0.31673584362507823
104.32,0.1206758480865755,7.487840758630368e-05,0.6489441704789976,0.0,0.47682744718359704,0.48142875071237207,-0.28579275890995304
106.56,0.07021757392908667,0.011802540412688285,0.5551738622786746,0.0,0.4718782236508035,0.4801655238498959,-0.38558183624845954
108.8,0.4557188897053248,0.13465959954940926,0.3731208441573243,0.0,0.6238976644476978,0.5979048987614435,0.48746334664894553
111.04,0.06571396242803185,0.004051832440482484,0.5581923701237673,0.0,0.617852501386025,0.5963787925009556,0.3651095269755835
