Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.2854762303695101,0.0,0.8426714259748359,0.0,0.0,-0.0,0.560999726572218
3.52,-0.2854737346973326,4.498386344518067e-12,0.4889381534781973,0.0,1.4778926046170337e-05,7.190502187377001e-06,0.5611277631101399
5.76,-0.28546255900866935,1.5950166666178746e-10,0.6383537078764304,0.0,6.145144797673162e-05,3.650150444284273e-05,0.5615526760487266
8.0,-0.2854610107338047,3.9133155890539624e-10,0.5022016379039692,0.0,6.936026840826412e-05,3.4680184665695855e-05,0.5618048484220606
10.24,-0.28545479464573265,5.817259756611276e-10,0.6918951870266642,0.0,8.394864317764145e-05,3.8339164317019226e-05,0.5620837144968505
12.48,-0.2853731524031998,2.3413004184980083e-09,0.6488698391589214,0.0,0.00032081181669916034,0.0002087320568449712,0.5636658008511279
14.72,-0.2859746317529944,8.219545037741335e-08,0.5296437782703672,0.0,0.0013051602248348503,0.0014541619406879325,0.5559793046675281
16.96,-0.285703637021526,6.714856115834312e-08,0.7651367457796909,0.0,0.0012291135755669652,0.0014665653221486374,0.5536901722048162
19.2,-0.2855591026620212,7.375539578538352e-08,0.4190309977023332,0.0,0.001138283124528158,0.0013833637246151798,0.5535575376470214
21.44,-0.2852666638404262,3.473969910803371e-08,0.6291790897867183,0.0,0.0012714463744434871,0.0014036133404829252,0.556452052807634
23.68,-0.28550351746980385,1.3165124498227155e-07,0.7855419319861144,0.0,0.0012052512802958098,0.0013333495468363745,0.5566109464615383
25.92,-0.28613800895469454,3.695260927961488e-07,0.49126773901643045,0.0,0.0015625143077502626,0.001879678295643104,0.551318093135623
28.16,-0.2819836316835337,9.213516936812192e-07,0.4999819450131822,0.0,0.0074923457031161106,0.0065710329385881535,0.5796293395987722
30.4,-0.2864622206859514,3.1979254071738377e-06,0.7288102555343666,0.0,0.00738324701895795,0.006787496476971065,0.5710722696355996
32.64,-0.28715476605075096,1.2739385248069981e-06,0.5677908587046515,0.0,0.007587856390675398,0.0074440785229583206,0.5589188154976155
34.88,-0.2803211407215135,3.3076531071987846e-06,0.477939602625357,0.0,0.012246955465927705,0.01071773017124949,0.5921080937769925
37.12,-0.2850335166452125,6.532382101139194e-06,0.7134171781070575,0.0,0.011896031716198713,0.010345243190369115,0.5929502759047591
39.36,-0.2855743309575831,4.406139665072604e-06,0.22959014506888467,0.0,0.011534716301861514,0.010082342455430805,0.5906160346686165
41.6,-0.28223674090339845,2.9428717596388144e-06,0.8810468295404147,0.0,0.012532639170743357,0.01045095101483108,0.606551693679269
43.84,-0.2909456154764112,1.0038604680364e-05,0.5039846209758292,0.0,0.014904181336202206,0.01389679318833342,0.5762142748088233
46.08,-0.28938376531030097,1.178787863587321e-05,0.6795397075276498,0.0,0.015427643402987898,0.01515172152643298,0.5563973975047622
48.32,-0.28203588177693184,3.160907480427544e-06,0.36653870732744065,0.0,0.01622950455677212,0.015317924587181637,0.572652201224777
50.56,-0.2863701971087199,2.463020991689207e-06,0.610959450099381,0.0,0.015842721008292513,0.015111694790691181,0.5681574363913438
