Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.05513587698645628,0.0,0.5308684259984914,0.0,0.0,-0.0,-0.0038279246474620665
3.52,-0.05515570082865395,5.104092834880512e-11,0.2031456558870816,0.0,9.733021542592362e-05,0.00014594322826211596,-0.004703389668780367
5.76,-0.05516630728217087,7.776414035511121e-10,0.8568756685411192,0.0,9.275637454272862e-05,0.00017431890348433346,-0.005307481081911147
8.0,-0.05508131568352037,1.0077146461996517e-09,0.8497166714185491,0.0,0.00033177229186785175,0.0003192851449385667,-0.0037328176474754615
10.24,-0.05506414433613127,2.0724598723835145e-08,0.9747085377743292,0.0,0.0004338195237951324,0.00034992679315852754,-0.0024846896095453985
12.48,-0.055183395115897316,4.563355651677497e-08,0.7742457248673419,0.0,0.000430279506125981,0.00039662721976189025,-0.0034080642572617004
14.72,-0.05523083448531474,3.0146592768056324e-08,0.7351427432101079,0.0,0.00047985689729845474,0.0005127040400218052,-0.004666197064527644
16.96,-0.0550202252946711,4.159671831655716e-08,0.862536490085904,0.0,0.0006198369508149458,0.0005726691620914985,-0.0032845539428419945
19.2,-0.05610884546177153,5.620026331574865e-08,0.9161867180838394,0.0,0.0026404853905779412,0.0030421924975389263,-0.012893473971623881
21.44,-0.05466332063517809,3.6076102797641043e-07,0.8093770302820201,0.0,0.0030434872919023947,0.003154989559980161,-0.007813090857775262
23.68,-0.05539428519861367,1.2585758669106536e-06,0.8245073587488012,0.0,0.002885192071183339,0.003095329109236393,-0.009525690684517363
25.92,-0.05558856130997958,3.7818469704818536e-06,0.5475678789512076,0.0,0.002822367497480534,0.003189822945990312,-0.012382801498817653
28.16,-0.04068517997801946,0.0019302797359155358,0.28616794725729566,0.0,0.037771610933201784,0.0315188867014244,0.08645602951690012
30.4,-0.055007530732454235,0.0007487658844458999,0.5195969758122609,0.0,0.03629452575283026,0.030400931383042805,0.08081689799342984
32.64,-0.05311950220948658,1.2992133845634871e-05,0.9224827822170849,0.0,0.035322648567609895,0.029125867008869027,0.08704692326247909
34.88,-0.0599707611430097,1.758893716866714e-07,0.6077030111284073,0.0,0.03577401534719791,0.031317768674614235,0.054677338746906834
37.12,-0.05486323166416962,5.057167807726948e-06,0.8649062479704338,0.0,0.034643571797545326,0.030337848634521814,0.052652396740550333
39.36,-0.05541330247714804,2.4114555524257326e-05,0.8965310589504931,0.0,0.03358512067071667,0.02956161071630676,0.048153298049451676
41.6,-0.05290308438867386,9.584999297071412e-06,0.8611749349469899,0.0,0.033067331581196326,0.028647596396302058,0.055796927780306094
43.84,-0.05216050745210532,3.4943097213343224e-06,0.8972792871798276,0.0,0.032842170689408055,0.027879198884993937,0.06595557966997312
46.08,-0.05021573936128254,2.069251255219271e-06,0.840978426429748,0.0,0.033554202406768596,0.027622901211151137,0.08332629234178013
48.32,-0.06338177450233884,5.945646238014195e-06,0.9799377113821865,0.0,0.03626062606064454,0.03224374083310947,0.04625953713157083
50.56,-0.05697266583050975,1.300106311249492e-05,0.8734909426837867,0.0,0.035477714888987204,0.03198996780985414,0.03702819652524769
52.8,-0.045095640008949944,5.104184930519983e-05,0.5844068728842681,0.0,0.03977919858362465,0.03422391225938937,0.07227579361249847
55.04,-0.050629304192223556,5.1480015183208215e-05,0.9118105856875418,0.0,0.03989125683456773,0.033633059353935374,0.0851532681800351
57.28,-0.05940585206931859,3.481198006589724e-05,0.7040920139644874,0.0,0.03972206780984552,0.03444292838195766,0.06722540619735651
