Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,-0.014352080269257494,0.0,0.8725090896602447,0.0,0.0,-0.0,0.2906796075972029
3.52,-0.014355853054979995,5.641005324970095e-11,0.5880393006752895,0.0,2.2434579883336982e-05,2.8696678421716165e-05,0.2902347544265036
5.76,-0.014402159912585089,1.1416536257595221e-10,0.1800419444266401,0.0,0.00023985367501176084,0.00034026102065884894,0.2864464095352821
8.0,-0.014420201206482908,9.493627382110417e-10,0.21795721121660527,0.0,0.0002652183131588525,0.00044032405747365563,0.28348860302929313
10.24,-0.014214508165797168,8.948002652208235e-09,0.7636667338089823,0.0,0.0008597006258207322,0.0008291460344815427,0.29141531306323354
12.48,-0.014175861719310068,6.029695673163797e-08,0.7919738656133499,0.0,0.001160710148227433,0.000955368095845188,0.29821873426662515
14.72,-0.014198946411102531,3.579862015651714e-08,0.6115332050307714,0.0,0.0012333393383092475,0.0009240211712162218,0.30230062354850773
16.96,-0.014562081807210081,7.380383818286254e-08,0.901301599207088,0.0,0.00144444469030925,0.001326945166885847,0.29465762047169775
19.2,-0.013876205186840074,1.3794140085286066e-08,0.8416299482276006,0.0,0.002277863534622318,0.0018488849177060668,0.3066847159921122
21.44,-0.01609704512968546,1.160850054825885e-06,0.9666728581606525,0.0,0.006008393422181004,0.00663127128284889,0.26393407323339413
23.68,-0.01111397097216238,1.9973624526158214e-07,0.9264169105443834,0.0,0.012811175263252655,0.011558171555332628,0.3357852864718063
25.92,-0.015280606638290117,3.166230969230414e-07,0.9106577999377161,0.0,0.01244803920589383,0.011755351100592773,0.3137792248764506
28.16,-0.017677562867612795,1.03650127802799e-06,0.9468357601690325,0.0,0.014848553988965417,0.015708787809512525,0.2516775336459063
30.4,-0.012937923339831015,7.507784887511486e-07,0.6137005984839162,0.0,0.015242783119513229,0.015425934893224013,0.27828407395400534
32.64,-0.015131397982114825,9.316192815152208e-06,0.9849513368467089,0.0,0.014667845101491446,0.015145108316007592,0.266858418990626
34.88,-0.013867853313254352,6.089910432708467e-06,0.9184544995596324,0.0,0.01435225985270773,0.014613678197987099,0.27548420759879666
37.12,-0.01740307879052283,7.011211883119825e-06,0.9358720420434278,0.0,0.01529705263497357,0.016599881819534996,0.23405493990853898
39.36,-0.010868525299280285,8.622428479678977e-06,0.9508788603180414,0.0,0.017985781361959538,0.01803089618506213,0.28283960650758444
41.6,-0.018138740212754856,4.2527852745818285e-06,0.5309958948576409,0.0,0.019085818940105855,0.020301664309962452,0.23625338605661872
43.84,-0.020807942502698684,3.670109886742202e-05,0.586631884692831,0.0,0.022572771043443986,0.02561870782767111,0.16285294001892003
