Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.5735344274536798,0.0,0.8188165856843785,0.0,0.0,-0.0,0.7773580343601216
3.52,0.573528661028099,1.7678215516523426e-10,0.3355421700671522,0.0,2.4722951808813485e-05,4.451891534111121e-05,0.7770396797271479
5.76,0.5735302538630396,4.5471153191094667e-10,0.9324544153716586,0.0,1.5434185428328774e-05,3.743873678291144e-05,0.7769921866703116
8.0,0.5734378084724816,8.178037199421951e-10,0.8124443173882923,0.0,0.00029713390903380124,0.000402822367652872,0.7744165630760944
10.24,0.573545530574803,2.4991745575562876e-07,0.7683923673579364,0.0,0.0002916465729913238,0.00036631772380952985,0.7752500511709699
12.48,0.5739709831454114,8.429048999126753e-08,0.8817412853078544,0.0,0.0015679100976842067,0.0012693557119446788,0.7836352162430822
14.72,0.5731396090941894,3.82728107762679e-08,0.4600982826670711,0.0,0.001833046045942969,0.0017895950666729722,0.7765106885780704
16.96,0.5732396766347496,2.764142207628752e-07,0.9013521688761559,0.0,0.0017835759490097565,0.0018910476002616102,0.7725484328745083
19.2,0.573065608856719,4.401868383371579e-07,0.7642500391691128,0.0,0.0018635891925138004,0.0021631186828705708,0.7673311254356094
21.44,0.5733294891649772,1.8493982698718377e-06,0.8974160557241153,0.0,0.0017402147681353692,0.0020926902924754175,0.7660709568574591
23.68,0.575112906873074,8.381633964477778e-07,0.6551023526006026,0.0,0.004386616541980384,0.0039845627662165395,0.7829416342882531
25.92,0.5725964859704626,2.9338771618603932e-06,0.9907476331585129,0.0,0.004549371404627466,0.0044810752526202,0.7738459730051406
28.16,0.5752558019889895,2.7083612246180466e-07,0.7057636563173049,0.0,0.005985935049217029,0.005292979608438495,0.7887367754968264
30.4,0.5722184056663528,8.364263813865565e-07,0.7912529583155709,0.0,0.006244963195302546,0.005959992461508122,0.7775446734432383
32.64,0.5742056359796064,5.231377884819035e-06,0.8758775799809717,0.0,0.006256598667426223,0.005786197722414656,0.7824730696279427
34.88,0.5715924587342558,1.6111468268105442e-05,0.8638845571033876,0.0,0.006876047744698147,0.006891956138505731,0.7687517776164268
37.12,0.5731148804557722,4.2863076598620134e-06,0.6688328729913564,0.0,0.006637694334322337,0.006747794474413811,0.7665330300936184
39.36,0.5758215017514487,5.388633696808289e-05,0.9932261012736293,0.0,0.007975218436924331,0.00747496111568221,0.7811639209442895
41.6,0.565192970148521,1.0057396054717758e-05,0.945180075314645,0.0,0.015614255101601592,0.0165891247391149,0.7324880540208767
43.84,0.5851729210264416,2.0553265670911216e-05,0.8665845531727041,0.0,0.026437197151646396,0.024419999516189093,0.7989857135741549
46.08,0.5677348193318295,6.207809354059718e-06,0.8406012166896223,0.0,0.027038081068684352,0.026175933284139002,0.7674618635994404
48.32,0.5713736598495538,1.9254078384394545e-05,0.9065171731731132,0.0,0.026388352644055858,0.025946040159684033,0.7570669317299565
50.56,0.574240978182246,2.3744268873706064e-05,0.9238557385339278,0.0,0.025894494518926208,0.025314523309865628,0.7613411078739338
52.8,0.5788527541147055,6.846996215335002e-06,0.46499830362379024,0.0,0.02717691480959965,0.02559502859590976,0.7864764670784057
55.04,0.5775962225576041,6.68562629324649e-05,0.8827190094664072,0.0,0.027637012853906805,0.025374640337551903,0.8040513184658598
57.28,0.5782251657623758,5.6160595647466895e-05,0.6435299616264358,0.0,0.028275526476149605,0.02527498232219749,0.8229452500399337
59.52,0.5633613318227204,0.00015732687181273816,0.7639722460767474,0.0,0.031035777556849057,0.029532533437416665,0.7796539119817667
61.76,0.5717932470207412,4.196851463260623e-05,0.7063524481870989,0.0,0.03042491610799588,0.02921041453457301,0.7727056566574295
64.0,0.5758217530153,3.620099506444424e-05,0.6612867830734055,0.0,0.03022912995732897,0.028690878929582025,0.7815750067420963
66.24,0.5746687293592521,7.022282859528709e-05,0.5535982127873844,0.0,0.029823132252473118,0.02815218480790095,0.7856093006994009
68.48,0.5560900365711341,8.492688857633704e-05,0.7330857207599268,0.0,0.03664560201035433,0.03700218515900086,0.7232092336593181
70.72,0.5912549288550148,1.5424598919564093e-05,0.6741512764817448,0.0,0.044606666010140704,0.04224001708751333,0.7860463213135549
72.96,0.5670235961268815,7.532228065243828e-06,0.4925951041283457,0.0,0.04433338216152385,0.04280646118038221,0.7639980690416039
75.2,0.5887678983018048,0.0008180578306608962,0.9393005694391624,0.0,0.04897628500036058,0.04536529154385689,0.8138624350155177
77.44,0.5739656592783127,8.720616240802155e-05,0.8754117629304775,0.0,0.04826772127168194,0.04467737685930026,0.8141798853908682
79.68,0.5716219419634343,6.230204177984014e-05,0.6985020758276564,0.0,0.04753440276283198,0.044236192321364484,0.8072912173572482
81.92,0.5606590412350854,0.00011329226688959532,0.9489379937948033,0.0,0.048933180124806845,0.04704254402357604,0.7680590576710931
84.16,0.5982629481706161,0.00017905411138314012,0.47258678243069896,0.0,0.05852881822851492,0.05349239056939181,0.8401574481962222
86.4,0.57406746942295,0.00015970059428237727,0.888913463514908,0.0,0.0577679517480312,0.05277027877091831,0.8400563528829796
88.64,0.573185695028227,0.0001230834019882243,0.9102294380646242,0.0,0.05699955202850447,0.05213210750357836,0.8375262484610193
90.88,0.5687682866190715,0.0003157258442204696,0.8961542664062372,0.0,0.05637538815544752,0.05207322665121714,0.8232230920767076
93.12,0.5654127139213299,8.354598570490638e-05,0.7201969866719733,0.0,0.05616016320866841,0.05270989927016741,0.8007793474018001
95.36,0.5891561762133501,2.2219910425691747e-05,0.8877052147263697,0.0,0.05909535256202028,0.05402571979372945,0.8403486381534253
97.6,0.5732287931481934,0.0001425974407966928,0.7828381712238519,0.0,0.05838421970606762,0.05342974653734356,0.8381500537651068
99.84,0.5738854758859802,0.00011474536399539338,0.6773212796801922,0.0,0.057721436306114926,0.052815784867200725,0.8376604885343566
102.08,0.5665620465417882,6.815965280787598e-05,0.6782245845075481,0.0,0.057365900912311044,0.05315365031319629,0.8196133311244778
104.32,0.5756919613859885,6.905587016461531e-05,0.7631820212592844,0.0,0.05686458471836253,0.052518940514807204,0.8237829550391196
