Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.046031612063336835,0.0,0.5798586542949816,0.0,0.0,-0.0,0.25032451959123314
3.52,0.046023557962732164,4.237020403543432e-11,0.8713535445391554,0.0,5.1549544781528785e-05,7.845542147608325e-05,0.24970621201695553
5.76,0.04600776493131398,2.530187866976019e-10,0.2972586895142043,0.0,0.00010314207535157358,0.00017121096477769912,0.24869182963359515
8.0,0.04590704546302571,1.533223807665403e-09,0.6631034738352513,0.0,0.0005291029461937932,0.0007710569323628179,0.24431855747413955
10.24,0.04595235207910009,8.269238774999762e-09,0.2923991665746788,0.0,0.0004506126485665305,0.000745071975283469,0.24308585685366535
12.48,0.04590279360463012,2.9436014513006998e-08,0.7901493122285091,0.0,0.0004621241885159506,0.0008430610902317855,0.24099586682915874
14.72,0.04598566174292262,1.0938680946985699e-08,0.9688220014255097,0.0,0.0004148989843366994,0.000783196290123483,0.24132065339165898
16.96,0.04590595380224971,9.728199560716136e-08,0.8907830034064468,0.0,0.0004040215877637914,0.0008258535346364953,0.24003446283685714
19.2,0.04545523449755984,3.0298117405416913e-07,0.7669566342435038,0.0,0.001611054031122673,0.002372047769974164,0.23134489231418165
21.44,0.04657342119509944,1.0732792027535145e-06,0.8739303594091983,0.0,0.002863723343138003,0.0031789544007579267,0.2415617153698002
23.68,0.04378317077078542,1.5490514842056525e-06,0.6996056203335623,0.0,0.007202819040004157,0.008710308856780553,0.21097447236407052
25.92,0.0456002952948833,4.7161353526465e-06,0.6967853559794,0.0,0.006803105532696551,0.008410505085519847,0.20873499604883294
28.16,0.047281702958056115,4.257355212492387e-06,0.8382684963757463,0.0,0.008274981414890518,0.00911147429025356,0.22669858843804613
30.4,0.0485898064827881,3.1543990686051528e-06,0.8472754189690856,0.0,0.011904364676459238,0.011443451782863134,0.25644197864287777
32.64,0.046473321104766985,6.4677437509680905e-06,0.9265280860858865,0.0,0.01162373751534623,0.010997158853161682,0.26055543989397956
34.88,0.04362579151252666,3.808714997092233e-05,0.9297860251758189,0.0,0.012777354386862142,0.01311449937230541,0.23682936583131364
37.12,0.04972241975487668,1.962500595140684e-05,0.8056687245019283,0.0,0.016807101725583664,0.01565795145829435,0.27095739618096215
39.36,0.04611010011632688,6.994177628851689e-06,0.7838686563014647,0.0,0.016308926493004812,0.015188311513424112,0.2704806221478697
41.6,0.04058451959513509,1.0478722005872581e-05,0.883893663946861,0.0,0.020663606801336037,0.02133599289145552,0.22540194158216842
43.84,0.04692309494355684,1.0246120045389729e-05,0.9527642912398648,0.0,0.020441690940504974,0.020782456967853444,0.23349192114009365
46.08,0.047551914984894195,3.522581551141704e-06,0.7054730577596796,0.0,0.02056426109998074,0.0204086255199357,0.24540895667098028
48.32,0.050791944622674334,2.0659604168298666e-05,0.791115386421362,0.0,0.023864805480566333,0.022263989189241683,0.2788548772042865
50.56,0.034157110731128926,7.869566721804002e-05,0.8103383312855303,0.0,0.035375364276308184,0.03691116054275158,0.19834512073695953
52.8,0.04785315943016877,2.8440304034698146e-05,0.5754908991096113,0.0,0.03521430060085975,0.03617979970630388,0.2121641703248731
55.04,0.047366697795987456,2.2435546397721594e-05,0.6508075628035761,0.0,0.03484375176195038,0.03541239685355185,0.22189007085610046
57.28,0.04002670809950559,5.55623193421239e-05,0.9211695286134033,0.0,0.03573693294596359,0.037715215452514515,0.1875227645900306
59.52,0.05375292145863053,2.886888352208522e-05,0.7923569486529408,0.0,0.040095473800206935,0.04007959266191982,0.2337568614320571
61.76,0.04211441660110826,5.676327620632114e-05,0.8872174626087289,0.0,0.03972984384512825,0.04058671324305996,0.21286854142266498
64.0,0.0568486299781612,7.663177279072675e-05,0.8789330989731192,0.0,0.04655510881886658,0.04486316294333942,0.2714301110723665
66.24,0.038001090409925053,2.2281579423446437e-05,0.8381618301227706,0.0,0.047925532747991995,0.04794323249159808,0.2296267623583239
68.48,0.04827705934794979,5.8829130669673014e-05,0.9589708370770409,0.0,0.047608142164469944,0.04714248614274454,0.24141581199697004
70.72,0.04297177563961263,4.800365551491433e-05,0.7598563225093924,0.0,0.04691062048632251,0.047054578312573904,0.22701286750357053
72.96,0.05841078060033578,2.9956914046319606e-05,0.7494977938328418,0.0,0.05355003496189692,0.05115917936215404,0.28531564259070663
75.2,0.03850138530558045,3.455208517968986e-05,0.7318224260516016,0.0,0.05414986516129932,0.053201475464759666,0.2502811888727168
77.44,0.04783374464473278,3.427894003645611e-05,0.523544866029845,0.0,0.05362630344464087,0.0523591934127687,0.2581880518281163
