Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz),Velocity Upper Band,Velocity Lower Band,Moving Average
1.28,0.06563080186355896,0.0,0.9092157570957329,0.0,0.0,-0.0,0.8261525215507173
3.52,0.06563626726450766,1.1185899184961441e-11,0.4948431115931542,0.0,2.686165064730008e-05,1.730239279681779e-05,0.8262866729846998
5.76,0.0656221142524358,2.7806791880723543e-11,0.8007004978283367,0.0,3.9496871131082264e-05,3.977088634017154e-05,0.8260997942065245
8.0,0.06559439568411451,2.5786156033663366e-10,0.333097125688653,0.0,9.119954508213324e-05,0.00011185296820791689,0.8256661706549944
10.24,0.06556082434245725,2.491752587527561e-09,0.26639419964697497,0.0,0.00014491563958584104,0.00019509582469387518,0.8250763853086256
12.48,0.06577427692350235,7.654858272263009e-08,0.42454588912885194,0.0,0.0004320488321116186,0.00036979869463151443,0.8264296341833641
14.72,0.06593183420760584,1.7215569437876317e-09,0.7437645808283178,0.0,0.0008311674526700756,0.0006012100206985392,0.8285011933387803
16.96,0.06557815945975132,5.005343367084291e-08,0.9516913492711746,0.0,0.0007842943003426676,0.0005964250668012089,0.8278845747871424
19.2,0.06580446199703571,5.653093971649671e-07,0.10971445335228912,0.0,0.0008133058487962053,0.0005770055516007976,0.8286393663448832
21.44,0.06694059654456264,4.6393214322262667e-07,0.8712506971548956,0.0,0.002694692914094466,0.0018827996111406172,0.8348206157835651
23.68,0.06550837434996315,1.030427230641542e-06,0.5223881108371276,0.0,0.0025853159308058486,0.0018653675329563695,0.8334862337116529
25.92,0.06373522085561611,1.170051448762816e-07,0.6596483780225291,0.0,0.004042495207563542,0.0036656735656715313,0.8251204019479559
28.16,0.0639794054697711,5.025679034213296e-07,0.6093229091557841,0.0,0.004456497504766193,0.004403877194424937,0.818963721668158
30.4,0.06672707225752728,8.456093167563238e-07,0.9504212149071857,0.0,0.004810376399535182,0.004457859653938746,0.8233212919752624
32.64,0.06536192083831516,5.270349927740019e-07,0.7240487336626963,0.0,0.0046191718127652276,0.004328933017362513,0.8226300618662077
34.88,0.06392679633164278,2.983593429400831e-06,0.7005009608482792,0.0,0.004862402772416499,0.004846065146150564,0.8176219901705881
37.12,0.06622702344903231,1.0774435407961284e-06,0.6396968480190506,0.0,0.004889315289175895,0.004736681277494396,0.8198455042964938
39.36,0.06587141438024147,1.8038601700860444e-05,0.12677173100616768,0.0,0.004796370554945393,0.0045934798699364,0.8208521134415991
41.6,0.06344275852156755,4.491637071616559e-06,0.7926378441590208,0.0,0.005207385712428566,0.005282099146891303,0.8154777357631862
43.84,0.07125835489116272,4.614866189494945e-05,0.6561922332650824,0.0,0.009422654919678563,0.008177891581865443,0.8298246301267451
46.08,0.04890190524591631,2.5706608930815355e-05,0.5680927989217753,0.0,0.021860931614605783,0.02161801582820819,0.7905430570137395
48.32,0.06481595826291553,8.873465299682374e-06,0.7949709710698606,0.0,0.02129875472021324,0.021129022368696657,0.7903434137241627
50.56,0.052905308899084735,1.7625548834018514e-05,0.28248410202978463,0.0,0.024250645875620164,0.025295263679461645,0.7647390618562173
52.8,0.05545172085993788,9.892719864481314e-06,0.6228566937068963,0.0,0.025131300411314436,0.027175390919998987,0.7464770024319907
55.04,0.05231490815190676,2.6162547897948146e-05,0.38545008149403137,0.0,0.026946158809445734,0.030169830738994315,0.7235163168827301
57.28,0.07427496182965254,2.9606233708244374e-05,0.5240282685485781,0.0,0.0294057593174817,0.031145914980200785,0.7437850875580672
59.52,0.054674166369608646,2.5692459444310153e-05,0.6750131090678286,0.0,0.02985970488892177,0.03256233363926865,0.726914476330631
61.76,0.06793544044292821,2.7266465161919992e-05,0.4505773560088269,0.0,0.02983557688232388,0.03208589476369126,0.734499312922668
64.0,0.06328302831861121,3.0457487053297846e-05,0.45691554262064665,0.0,0.029219105760458466,0.0315853587438042,0.7336854606402394
66.24,0.06544848237347867,1.627258799373344e-05,0.2921794873348997,0.0,0.028801203988048606,0.031045979724248832,0.7364693535002715
68.48,0.06523844692742808,3.0363481217405393e-06,0.6779098993175022,0.0,0.028378290975187518,0.030532857701838043,0.7387410312236582
70.72,0.06180194689701435,4.511034264308242e-06,0.19760046961310343,0.0,0.027834295804617177,0.030236562630944146,0.7355987987761383
72.96,0.05020371300872206,6.884597967233343e-05,0.1700257373159902,0.0,0.029601266276822795,0.03302306985856335,0.7153933456878308
75.2,0.06582338689494671,3.117506160795819e-05,0.4494636339814994,0.0,0.029301108887026243,0.03254352279446476,0.7189290338729728
77.44,0.05398399826864053,3.520563004237446e-05,0.3477700115058976,0.0,0.029660249928414175,0.0336596345482478,0.7056567023997533
79.68,0.06106097259533394,2.1566118675612618e-05,0.5988301971787657,0.0,0.02914050706220011,0.03336949312275044,0.7027721913750213
81.92,0.058916876456779566,1.4896018499416174e-05,0.4759984669517344,0.0,0.028729269264769066,0.03333731942932072,0.6971988386532635
84.16,0.062322946292918235,2.0515837518852748e-05,0.5863750878155007,0.0,0.028255974374853433,0.03296832700212009,0.6963190286145222
86.4,0.06351346917298417,3.697151489376163e-05,0.36155244660246355,0.0,0.02784987650532921,0.03256662511687066,0.6969829049422605
88.64,0.05477620245957748,4.557022469264299e-05,0.7250594541719627,0.0,0.027971974425538972,0.03328076943795578,0.6868905236775105
90.88,0.0696621504081758,2.812820376543348e-05,0.5482505927141229,0.0,0.028428961736549792,0.03319475286832493,0.6951140741895936
93.12,0.06662940154973418,4.0507195405042235e-05,0.5631798170540677,0.0,0.028334976930773397,0.03285385725085022,0.699401237606601
95.36,0.06363860389433773,1.7719448997614233e-05,0.4186860222834125,0.0,0.02797139294926608,0.03248947507757749,0.7000745393813659
97.6,0.06434562300147606,7.025759912191934e-06,0.0,0.0,0.027662420420148624,0.03212828024040289,0.7015060635193981
99.84,0.04781224331863321,0.00023013020858999168,0.5464213634407369,0.0,0.029380528187569234,0.03465910500250805,0.6848374582773389
102.08,0.08116442100541876,9.386228789439138e-06,0.3614490221842114,0.0,0.033132002039962485,0.03682354759207276,0.7044869894347319
104.32,0.06355579604235562,1.63488918942131e-05,0.43105593959489863,0.0,0.03274089244970982,0.0364497518081314,0.7049082892441698
106.56,0.04654065260731444,4.652687035684447e-05,0.5371807080396196,0.0,0.034326833950485275,0.03888256905934128,0.6879100950016444
108.8,0.06357105011348563,1.203058319270128e-05,0.46193850247937923,0.0,0.03394922136381765,0.038500624073237864,0.6886677853181891
111.04,0.04540724996670353,9.125933958845096e-05,0.7128378686218095,0.0,0.0355496564255622,0.04095283847003196,0.6715615279349321
113.28,0.06447286551767051,9.668556210307341e-06,0.6667669628469621,0.0,0.035236778505304156,0.04055906869460809,0.6734781270748746
115.52,0.055611864148906065,2.2299928095106597e-05,0.11330897633592947,0.0,0.0350015338661018,0.04074065249769511,0.6669556872343088
117.76,0.05905767332955425,0.00012219559549122208,0.6609861963197589,0.0,0.034595201503193805,0.04056357706733761,0.6638710520480711
120.0,0.0684813478243751,6.637500464557432e-06,0.6055443305025753,0.0,0.03469849312217026,0.04031993699846527,0.6694676830669763
122.24,0.05476918214771098,1.7923600510207452e-05,0.7264670724941831,0.0,0.034545277480131434,0.04059401991655932,0.662621780085848
124.48,0.060800534399410466,2.5271527960048912e-05,0.5673332914521139,0.0,0.034152204005838425,0.04032256651984127,0.6613076249517478
126.72,0.0538577228744197,4.115512708587448e-05,0.4584294890829665,0.0,0.034076651300674346,0.04068994611232543,0.6540600951601698
128.96,0.061606291464470164,0.00027542460183673347,0.5365449875880608,0.0,0.033712564387766986,0.040391845449847315,0.6536208631904972
131.2,0.04942914199761339,9.258919435814052e-05,0.14359928032069916,0.0,0.034162558226576316,0.04142601574462052,0.6430644800526553
